subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P142_Exp3,19,M,3,14,55,12,4,16,3,3820.34388450666,357,0,2562,506,0,146,633,14,3,1146,249,45,0,45,0,34,High
P142_Exp3,19,M,3,14,56,10,2,14,1,468.415301951609,0,137,406,580,0,0,NA,3,4,141,249,0,0,0,0,34,High
P142_Exp3,19,M,3,15,57,12,4,16,3,3386.55987207494,133,309,2724,183,0,127,227,13,4,1016,249,0,0,0,0,34,High
P142_Exp3,19,M,3,15,58,9,1,13,1,1253.98762894838,127,0,847,560,0,0,NA,5,3,376,252,18,62,0,56,34,High
P142_Exp3,19,M,3,15,59,11,3,15,1,938.338484771521,233,0,583,797,0,0,NA,5,2,282,251,0,0,0,0,34,High
P142_Exp3,19,M,3,15,60,10,2,14,1,173.422664560348,0,177,116,543,0,0,NA,1,2,52,249,0,0,0,0,34,High
P142_Exp3,19,M,3,16,61,12,4,16,1,3076.9206267305,220,263,2023,477,134,0,NA,15,3,924,250,52,0,49,0,34,High
P142_Exp3,19,M,3,16,62,11,3,15,2,2210.4390943241,323,183,1571,530,0,0,NA,9,3,663,245,0,8,0,0,34,High
P142_Exp3,19,M,3,16,63,9,1,13,1,955.251297405994,123,0,484,781,0,0,NA,5,3,287,251,23,0,0,0,34,High
P142_Exp3,19,M,3,16,64,10,2,14,1,486.610397774712,0,374,327,160,0,166,190,3,4,146,250,0,0,0,0,34,High
P142_Exp3,19,M,3,17,65,9,1,13,2,2196.56717477847,150,360,1243,64,110,0,NA,8,4,659,250,51,0,51,0,34,High
P142_Exp3,19,M,3,17,66,10,2,14,1,797.507671635685,137,254,573,480,0,0,NA,3,4,240,254,0,0,0,0,34,High
P142_Exp3,19,M,3,17,67,11,3,15,1,239.882221647349,170,127,0,617,0,0,NA,1,3,72,251,0,0,0,0,34,High
P142_Exp3,19,M,3,17,68,12,4,16,1,69.9872969798889,64,756,0,0,0,0,NA,1,3,21,249,0,0,0,0,34,High
P142_Exp3,19,M,3,18,69,9,1,13,1,1568.11077430575,127,107,840,553,170,0,NA,9,3,470,253,0,0,0,0,34,High
P142_Exp3,19,M,3,18,70,11,3,15,1,914.570074233779,207,248,614,310,0,0,NA,4,4,274,254,0,52,0,48,34,High
P142_Exp3,19,M,3,18,71,10,2,14,1,614.307159425152,298,0,250,703,0,0,NA,3,4,184,254,0,0,0,0,34,High
P142_Exp3,19,M,3,18,72,12,4,16,1,214.226622221759,0,0,210,500,0,0,NA,1,4,65,250,0,0,0,0,34,High
P143_Exp3,20,M,1,1,1,4,4,8,3,6863.04576388284,1689,153,4074,110,0,380,220,27,5,2059,250,0,0,0,0,17,Low
P143_Exp3,20,M,1,1,2,3,3,7,3,7339.34274512285,3531,70,3066,190,0,277,216,26,4,2203,246,0,0,0,0,17,Low
P143_Exp3,20,M,1,1,3,1,1,5,2,8717.04907714229,1700,0,4508,403,0,334,219,33,4,2616,250,284,0,255,0,17,Low
P143_Exp3,20,M,1,1,4,2,2,6,1,5352.67492513958,2300,0,2254,429,0,330,214,25,3,1606,253,37,0,37,0,17,Low
P143_Exp3,20,M,1,2,5,3,3,7,2,4147.65923412051,801,0,2646,389,0,203,207,15,5,1244,251,48,17,43,0,17,Low
P143_Exp3,20,M,1,2,6,1,1,5,1,2998.24694237759,366,0,1986,583,0,90,276,12,5,900,254,66,0,62,0,17,Low
P143_Exp3,20,M,1,2,7,2,2,6,1,1214.34146663523,67,0,897,403,0,180,207,4,4,365,254,0,0,0,0,17,Low
P143_Exp3,20,M,1,2,8,4,4,8,2,2318.02434876954,213,0,1697,126,124,0,NA,8,3,695,249,0,128,0,128,17,Low
P143_Exp3,20,M,1,3,9,1,1,5,1,3540.31521139041,1468,0,1630,463,0,186,263,12,3,1062,252,0,0,0,0,17,Low
P143_Exp3,20,M,1,3,10,2,2,6,1,1031.01646658615,285,0,560,830,0,0,NA,7,2,310,254,0,0,0,0,17,Low
P143_Exp3,20,M,1,3,11,3,3,7,1,1725.02448114756,557,286,968,0,0,143,340,6,5,517,251,0,0,0,0,17,Low
P143_Exp3,20,M,1,3,12,4,4,8,1,920.603058835695,187,0,607,492,0,230,200,4,4,276,252,0,0,0,0,17,Low
P143_Exp3,20,M,1,4,13,1,1,5,1,1918.19015721921,594,809,1096,0,0,0,NA,8,6,576,253,0,0,0,0,17,Low
P143_Exp3,20,M,1,4,14,4,4,8,1,1465.83115650355,409,512,864,200,0,0,NA,6,6,440,254,0,0,0,0,17,Low
P143_Exp3,20,M,1,4,15,2,2,6,1,1350.30264279339,267,0,816,720,0,0,NA,4,3,405,253,0,0,0,0,17,Low
P143_Exp3,20,M,1,4,16,3,3,7,1,754.744929970911,219,40,463,437,0,163,263,5,4,226,252,0,0,0,0,17,Low
P143_Exp3,20,M,1,5,17,2,2,6,1,1678.68198354336,236,196,1323,387,0,0,NA,4,5,504,250,0,0,0,0,17,Low
P143_Exp3,20,M,1,5,18,1,1,5,1,1077.28298569782,379,336,420,367,0,0,NA,9,3,324,250,0,0,0,0,17,Low
P143_Exp3,20,M,1,5,19,4,4,8,1,1138.95063765085,324,0,677,773,0,0,NA,5,3,342,252,0,0,0,0,17,Low
P143_Exp3,20,M,1,5,20,3,3,7,1,822.983552701771,137,193,497,287,0,0,NA,4,4,247,251,0,0,0,0,17,Low
P143_Exp3,20,M,1,6,21,1,1,5,1,1347.05573110114,133,203,870,533,0,0,NA,5,3,404,249,0,0,0,0,17,Low
P143_Exp3,20,M,1,6,22,3,3,7,1,1333.89304156663,347,330,903,394,0,0,NA,4,4,400,254,0,0,0,0,17,Low
P143_Exp3,20,M,1,6,23,2,2,6,1,865.998776745982,370,150,377,350,0,0,NA,6,5,260,254,0,57,0,57,17,Low
P143_Exp3,20,M,1,6,24,4,4,8,1,1366.70756842068,156,0,1050,143,0,642,190,6,3,411,253,0,0,0,0,17,Low
P143_Exp3,20,M,2,7,25,5,1,9,2,3554.74031281483,400,0,2652,207,0,0,NA,15,1,1067,247,0,177,0,173,17,Low
P143_Exp3,20,M,2,7,26,7,3,11,1,2550.42882553607,433,0,1756,204,89,513,263,9,3,766,253,0,0,0,0,17,Low
P143_Exp3,20,M,2,7,27,6,2,10,1,2199.52449152333,333,0,1380,540,0,207,243,7,4,660,253,69,0,69,0,17,Low
P143_Exp3,20,M,2,7,28,8,4,12,1,1040.74492821746,287,282,592,390,0,0,NA,6,6,312,251,0,0,0,0,17,Low
P143_Exp3,20,M,2,8,29,5,1,9,1,1942.8694330054,288,0,1266,463,0,167,216,10,4,583,251,0,0,0,0,17,Low
P143_Exp3,20,M,2,8,30,6,2,10,1,1938.7738999867,277,0,1383,416,0,0,NA,8,2,581,252,0,51,0,44,17,Low
P143_Exp3,20,M,2,8,31,8,4,12,1,1892.69820378104,246,31,1421,624,0,0,NA,5,4,568,250,0,0,0,0,17,Low
P143_Exp3,20,M,2,8,32,7,3,11,1,770.585861395375,353,0,324,343,0,50,273,6,5,231,252,0,48,0,46,17,Low
P143_Exp3,20,M,2,9,33,6,2,10,1,2438.28193924128,280,36,1830,442,0,107,250,9,7,732,252,0,0,0,0,17,Low
P143_Exp3,20,M,2,9,34,8,4,12,1,1598.12432477702,451,0,956,797,0,0,NA,8,1,479,254,0,0,0,0,17,Low
P143_Exp3,20,M,2,9,35,7,3,11,1,982.363638329844,440,100,437,430,0,0,NA,7,4,295,253,0,50,0,47,17,Low
P143_Exp3,20,M,2,9,36,5,1,9,1,1119.41043027036,313,0,714,514,0,241,583,6,4,336,252,0,0,0,0,17,Low
P143_Exp3,20,M,2,10,37,7,3,11,1,2661.12130813781,393,0,1850,605,0,0,NA,7,3,799,250,37,36,37,36,17,Low
P143_Exp3,20,M,2,10,38,6,2,10,1,1363.23768907096,200,244,825,214,0,0,NA,9,3,410,254,0,0,0,0,17,Low
P143_Exp3,20,M,2,10,39,5,1,9,1,1076.88585195865,270,0,614,157,0,460,223,8,6,323,250,0,15,0,0,17,Low
P143_Exp3,20,M,2,10,40,8,4,12,1,1570.5660485437,153,0,760,270,0,250,333,8,6,471,252,48,53,47,51,17,Low
P143_Exp3,20,M,2,11,41,6,2,10,1,1919.2526872248,323,0,1191,126,0,636,177,8,3,576,253,0,0,0,0,17,Low
P143_Exp3,20,M,2,11,42,5,1,9,1,2562.79111086405,952,0,1066,0,201,768,4,19,4,769,250,0,0,0,0,17,Low
P143_Exp3,20,M,2,11,43,7,3,11,1,1292.03911957302,608,0,450,116,47,650,143,6,4,387,251,0,0,0,0,17,Low
P143_Exp3,20,M,2,11,44,8,4,12,1,970.178733557987,187,0,450,207,0,508,260,5,4,291,252,0,0,0,0,17,Low
P143_Exp3,20,M,2,12,45,6,2,10,1,1642.29149967287,241,0,1185,74,0,590,233,6,4,493,251,0,0,0,0,17,Low
P143_Exp3,20,M,2,12,46,7,3,11,1,2136.15901246885,573,0,870,0,160,799,3,9,3,641,253,48,0,44,0,17,Low
P143_Exp3,20,M,2,12,47,5,1,9,1,1466.92612348124,306,0,697,0,80,752,24,9,3,440,253,18,0,0,0,17,Low
P143_Exp3,20,M,2,12,48,8,4,12,1,1514.63886399142,210,0,764,0,54,787,3,7,4,454,254,0,0,0,0,17,Low
P143_Exp3,20,M,3,13,49,11,3,15,1,2470.55935658864,304,0,1736,136,0,626,187,9,3,742,252,0,0,0,0,17,Low
P143_Exp3,20,M,3,13,50,9,1,13,1,1277.06054404916,260,0,707,370,0,180,236,5,3,383,250,0,0,0,0,17,Low
P143_Exp3,20,M,3,13,51,12,4,16,1,1401.59630814742,356,137,837,184,0,173,136,6,5,420,253,0,34,0,34,17,Low
P143_Exp3,20,M,3,13,52,10,2,14,1,707.052645204385,330,0,324,254,0,140,387,2,4,212,251,0,20,0,0,17,Low
P143_Exp3,20,M,3,14,53,9,1,13,4,5775.65538025374,456,0,4486,796,0,0,NA,18,3,1733,248,27,0,27,0,17,Low
P143_Exp3,20,M,3,14,54,11,3,15,1,3912.24337898529,1075,0,1509,498,0,216,230,15,4,1174,250,186,0,161,0,17,Low
P143_Exp3,20,M,3,14,55,12,4,16,1,1445.27780513454,288,206,809,143,0,216,377,7,5,434,250,26,0,26,0,17,Low
P143_Exp3,20,M,3,14,56,10,2,14,1,1732.2044487737,743,0,600,90,84,690,140,5,3,519,254,27,0,27,0,17,Low
P143_Exp3,20,M,3,15,57,9,1,13,1,1462.81364141396,503,553,766,193,0,0,NA,7,6,439,249,0,0,0,0,17,Low
P143_Exp3,20,M,3,15,58,12,4,16,1,1428.08591764697,353,0,953,223,0,420,304,4,6,429,250,0,0,0,0,17,Low
P143_Exp3,20,M,3,15,59,10,2,14,1,1332.75424084059,390,0,336,0,30,714,123,7,3,400,254,46,0,41,0,17,Low
P143_Exp3,20,M,3,15,60,11,3,15,1,1662.71247312397,307,0,967,0,77,671,136,7,3,499,250,0,0,0,0,17,Low
P143_Exp3,20,M,3,16,61,9,1,13,1,1291.00172091421,257,243,840,266,0,0,NA,5,4,387,251,0,59,0,54,17,Low
P143_Exp3,20,M,3,16,62,10,2,14,1,944.995369696699,276,0,406,0,0,783,3,7,3,283,250,0,0,0,0,17,Low
P143_Exp3,20,M,3,16,63,11,3,15,1,1241.96987686446,284,0,650,0,37,707,43,4,2,373,250,0,0,0,0,17,Low
P143_Exp3,20,M,3,16,64,12,4,16,1,834.006278742891,246,0,408,130,0,457,187,5,3,251,253,0,0,0,0,17,Low
P143_Exp3,20,M,3,17,65,11,3,15,1,3652.11522664686,177,0,2730,377,87,307,183,10,4,1095,253,56,0,51,0,17,Low
P143_Exp3,20,M,3,17,66,10,2,14,1,988.239990343573,294,0,593,0,0,0,NA,4,3,297,251,0,13,0,0,17,Low
P143_Exp3,20,M,3,17,67,9,1,13,1,956.280805992719,463,0,377,240,0,373,417,5,4,287,252,0,35,0,35,17,Low
P143_Exp3,20,M,3,17,68,12,4,16,1,1190.60812309181,267,0,584,0,93,766,3,7,3,358,251,0,0,0,0,17,Low
P143_Exp3,20,M,3,18,69,10,2,14,1,1015.45548668219,276,0,420,316,0,189,433,7,4,304,254,0,63,0,56,17,Low
P143_Exp3,20,M,3,18,70,12,4,16,1,974.131660794228,263,0,449,186,0,522,234,5,7,292,251,0,0,0,0,17,Low
P143_Exp3,20,M,3,18,71,9,1,13,1,1288.78110333244,316,0,637,473,0,243,200,7,3,387,251,0,0,0,0,17,Low
P143_Exp3,20,M,3,18,72,11,3,15,1,757.632404944161,290,0,327,134,0,646,177,4,3,227,251,0,0,0,0,17,Low
P144_Exp3,27,M,1,1,1,4,4,8,2,5933.53754187774,547,0,4699,197,0,523,260,14,3,1780,250,10,0,0,0,18,Low
P144_Exp3,27,M,1,1,2,2,2,6,2,4654.83379271609,600,164,3460,173,0,376,217,13,4,1397,248,10,0,0,0,18,Low
P144_Exp3,27,M,1,1,3,1,1,5,3,4507.20019216897,493,0,3552,224,0,450,226,13,4,1352,247,0,0,0,0,18,Low
P144_Exp3,27,M,1,1,4,3,3,7,4,5512.48454117012,1315,124,3498,183,0,213,224,20,5,1654,247,0,0,0,0,18,Low
P144_Exp3,27,M,1,2,5,2,2,6,1,3354.89708918249,1002,0,1706,197,0,590,230,13,3,1006,252,63,0,63,0,18,Low
P144_Exp3,27,M,1,2,6,1,1,5,2,3987.80096505288,864,0,2193,187,169,613,220,10,2,1196,253,101,0,96,0,18,Low
P144_Exp3,27,M,1,2,7,3,3,7,1,2692.43411439675,654,417,1846,153,0,150,183,7,4,808,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,2,8,4,4,8,3,6754.03361551071,1645,401,4079,73,0,229,120,22,5,2026,253,42,0,36,0,18,Low
P144_Exp3,27,M,1,3,9,3,3,7,1,3076.08784590775,1202,196,876,0,153,550,283,15,3,922,251,148,0,148,0,18,Low
P144_Exp3,27,M,1,3,10,2,2,6,1,1551.34056420866,633,0,546,180,123,576,250,8,3,465,253,0,0,0,0,18,Low
P144_Exp3,27,M,1,3,11,1,1,5,1,2626.73670774166,589,0,1462,203,153,260,260,10,3,788,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,3,12,4,4,8,1,2049.11437548799,1091,0,743,180,0,83,227,6,5,615,254,0,27,0,27,18,Low
P144_Exp3,27,M,1,4,13,1,1,5,2,6844.81611879892,1070,0,4468,589,0,154,210,24,3,2053,251,122,0,110,0,18,Low
P144_Exp3,27,M,1,4,14,3,3,7,1,1971.13874024217,547,0,1254,307,0,440,206,6,3,592,252,0,0,0,0,18,Low
P144_Exp3,27,M,1,4,15,4,4,8,1,1773.61577700867,649,153,874,510,0,0,NA,8,5,532,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,4,16,2,2,6,1,1359.16010323854,488,0,604,453,0,163,217,12,4,408,250,0,1,0,0,18,Low
P144_Exp3,27,M,1,5,17,1,1,5,1,4132.8083174958,1873,236,1484,320,60,106,344,18,4,1240,254,53,0,53,0,18,Low
P144_Exp3,27,M,1,5,18,2,2,6,1,1024.39982326177,326,0,590,741,0,0,NA,5,3,307,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,5,19,4,4,8,1,1056.06412872658,283,634,637,40,0,0,NA,4,7,317,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,5,20,3,3,7,1,989.425165225839,180,253,706,267,0,150,244,4,6,297,251,0,0,0,0,18,Low
P144_Exp3,27,M,1,6,21,1,1,5,1,1900.12220952121,696,247,753,397,0,0,NA,6,2,570,254,0,37,0,37,18,Low
P144_Exp3,27,M,1,6,22,3,3,7,1,3193.24942898675,2121,0,787,183,0,597,233,16,2,959,250,0,0,0,0,18,Low
P144_Exp3,27,M,1,6,23,4,4,8,1,1185.98874573945,417,0,437,547,54,157,176,6,4,356,252,0,0,0,0,18,Low
P144_Exp3,27,M,1,6,24,2,2,6,1,1697.96422668514,247,0,1258,426,0,93,194,8,4,509,254,0,41,0,41,18,Low
P144_Exp3,27,M,2,7,25,7,3,11,3,6918.70875209497,1388,0,4414,140,0,622,186,22,4,2076,250,92,0,85,0,18,Low
P144_Exp3,27,M,2,7,26,5,1,9,2,2785.55706734551,751,0,1381,374,96,373,217,15,3,836,249,10,0,0,0,18,Low
P144_Exp3,27,M,2,7,27,8,4,12,1,1243.99501810694,643,0,397,167,0,627,203,7,2,374,250,0,0,0,0,18,Low
P144_Exp3,27,M,2,7,28,6,2,10,1,1328.99112563609,453,0,533,200,23,586,243,5,2,398,250,0,0,0,0,18,Low
P144_Exp3,27,M,2,8,29,7,3,11,2,4223.32664716669,1366,339,2047,160,0,117,197,19,5,1267,251,63,24,61,0,18,Low
P144_Exp3,27,M,2,8,30,6,2,10,1,1087.49465223809,44,467,854,300,0,0,NA,4,2,326,253,0,0,0,0,18,Low
P144_Exp3,27,M,2,8,31,5,1,9,1,3466.45550311223,1043,0,2005,337,0,343,170,17,4,1040,254,0,0,0,0,18,Low
P144_Exp3,27,M,2,8,32,8,4,12,1,1199.83097564182,230,338,514,164,0,154,203,6,6,360,253,38,0,38,0,18,Low
P144_Exp3,27,M,2,9,33,6,2,10,1,1261.18412900905,527,0,367,167,0,460,206,6,3,378,251,0,0,0,0,18,Low
P144_Exp3,27,M,2,9,34,8,4,12,1,949.689537555969,224,367,390,243,0,90,283,7,5,285,254,0,0,0,0,18,Low
P144_Exp3,27,M,2,9,35,5,1,9,1,2045.95189000975,1031,360,757,0,0,120,267,13,4,614,250,0,47,0,42,18,Low
P144_Exp3,27,M,2,9,36,7,3,11,1,2509.79984757214,942,361,1204,143,0,150,177,12,6,753,250,0,0,0,0,18,Low
P144_Exp3,27,M,2,10,37,8,4,12,1,1045.79847059722,34,513,533,190,0,0,NA,5,4,314,249,0,0,0,0,18,Low
P144_Exp3,27,M,2,10,38,7,3,11,1,1763.72884565717,651,267,719,0,0,473,357,9,4,529,250,45,0,44,0,18,Low
P144_Exp3,27,M,2,10,39,6,2,10,1,1006.02456113484,263,337,467,213,87,176,253,6,3,302,252,0,0,0,0,18,Low
P144_Exp3,27,M,2,10,40,5,1,9,1,2029.6453060073,902,200,850,0,0,0,NA,11,2,608,250,0,29,0,29,18,Low
P144_Exp3,27,M,2,11,41,7,3,11,3,6064.60126148886,2007,144,3090,150,0,110,184,22,5,1820,249,0,29,0,29,18,Low
P144_Exp3,27,M,2,11,42,6,2,10,1,736.284304581204,164,226,347,366,0,133,414,4,3,220,253,0,0,0,0,18,Low
P144_Exp3,27,M,2,11,43,8,4,12,1,907.415037789178,430,520,387,250,0,0,NA,4,3,272,251,0,0,0,0,18,Low
P144_Exp3,27,M,2,11,44,5,1,9,1,1070.74914260375,343,234,610,200,0,0,NA,5,7,321,252,0,0,0,0,18,Low
P144_Exp3,27,M,2,12,45,8,4,12,1,1217.31523627386,368,254,464,440,177,0,NA,6,4,365,254,0,0,0,0,18,Low
P144_Exp3,27,M,2,12,46,5,1,9,1,1377.06049575718,271,309,880,246,0,0,NA,7,2,413,251,0,56,0,51,18,Low
P144_Exp3,27,M,2,12,47,6,2,10,1,939.767831136123,293,224,543,330,0,173,374,5,3,282,252,0,0,0,0,18,Low
P144_Exp3,27,M,2,12,48,7,3,11,1,2869.74545819976,1596,133,880,230,0,0,NA,18,4,861,252,0,32,0,32,18,Low
P144_Exp3,27,M,3,13,49,11,3,15,1,4600.22115773609,2341,0,441,350,0,404,210,19,3,1380,254,349,0,342,0,18,Low
P144_Exp3,27,M,3,13,50,10,2,14,1,1793.08309312182,387,0,1267,160,0,626,200,5,3,538,251,0,0,0,0,18,Low
P144_Exp3,27,M,3,13,51,12,4,16,1,1385.79634318376,687,147,440,143,77,156,184,6,3,415,253,0,65,0,61,18,Low
P144_Exp3,27,M,3,13,52,9,1,13,1,729.908486049681,317,0,320,419,0,237,230,4,3,219,249,0,0,0,0,18,Low
P144_Exp3,27,M,3,14,53,11,3,15,2,3208.81433971954,928,263,1350,190,97,213,227,14,4,963,251,0,0,0,0,18,Low
P144_Exp3,27,M,3,14,54,9,1,13,1,799.806662318588,243,330,430,403,0,0,NA,3,4,240,254,0,0,0,0,18,Low
P144_Exp3,27,M,3,14,55,12,4,16,1,968.179645071359,242,570,539,0,0,0,NA,4,7,290,253,0,0,0,0,18,Low
P144_Exp3,27,M,3,14,56,10,2,14,1,665.88057482295,239,314,330,214,0,197,260,5,4,200,253,0,0,0,0,18,Low
P144_Exp3,27,M,3,15,57,11,3,15,1,1451.45020795098,53,446,1103,237,0,0,NA,5,5,435,253,16,0,0,0,18,Low
P144_Exp3,27,M,3,15,58,10,2,14,1,1319.73423666932,343,0,893,237,0,554,280,5,3,396,253,0,0,0,0,18,Low
P144_Exp3,27,M,3,15,59,9,1,13,1,947.371004960587,267,0,444,519,60,0,NA,6,5,285,249,0,0,0,0,18,Low
P144_Exp3,27,M,3,15,60,12,4,16,1,318.44609806285,73,210,180,74,0,0,NA,2,4,95,249,0,83,0,82,18,Low
P144_Exp3,27,M,3,16,61,9,1,13,1,3429.1219850893,1237,0,1566,783,0,0,NA,14,2,1029,249,56,0,32,0,18,Low
P144_Exp3,27,M,3,16,62,11,3,15,1,1778.59679391258,629,277,980,493,0,0,NA,8,4,534,250,0,0,0,0,18,Low
P144_Exp3,27,M,3,16,63,12,4,16,1,1077.1448325977,543,144,447,550,0,0,NA,3,3,324,250,0,0,0,0,18,Low
P144_Exp3,27,M,3,16,64,10,2,14,1,745.872871706524,154,0,513,819,0,0,NA,3,2,224,250,0,0,0,0,18,Low
P144_Exp3,27,M,3,17,65,9,1,13,1,1362.45789002351,199,0,926,240,0,136,290,7,3,408,250,0,0,0,0,18,Low
P144_Exp3,27,M,3,17,66,12,4,16,1,1052.72922905715,140,0,554,160,0,0,NA,5,4,316,252,0,98,0,98,18,Low
P144_Exp3,27,M,3,17,67,10,2,14,1,690.070286545961,143,0,330,368,0,126,307,3,4,207,252,0,0,0,0,18,Low
P144_Exp3,27,M,3,17,68,11,3,15,1,735.054319236951,163,0,456,774,0,0,NA,3,2,221,253,0,0,0,0,18,Low
P144_Exp3,27,M,3,18,69,12,4,16,1,964.013650525885,229,576,523,173,0,0,NA,5,4,290,249,0,0,0,0,18,Low
P144_Exp3,27,M,3,18,70,9,1,13,1,749.258326726704,159,150,390,576,0,0,NA,6,3,224,254,0,0,0,0,18,Low
P144_Exp3,27,M,3,18,71,10,2,14,1,687.846727872966,146,347,432,224,0,140,263,5,4,206,252,0,0,0,0,18,Low
P144_Exp3,27,M,3,18,72,11,3,15,1,644.663692961331,217,0,357,373,0,126,254,4,3,193,250,0,41,0,40,18,Low
P145_Exp3,18,F,1,1,1,2,2,6,2,6143.68614336126,279,0,3390,207,0,370,243,46,3,1844,245,309,32,270,0,31,High
P145_Exp3,18,F,1,1,2,1,1,5,2,5623.94766134094,160,194,2778,164,0,326,203,35,4,1687,247,424,15,348,0,31,High
P145_Exp3,18,F,1,1,3,3,3,7,1,1576.69254513894,10,0,935,269,0,350,296,10,3,473,250,66,34,30,27,31,High
P145_Exp3,18,F,1,1,4,4,4,8,4,7104.92337715186,113,0,4400,442,0,273,240,36,3,2132,247,288,0,280,0,31,High
P145_Exp3,18,F,1,2,5,2,2,6,1,1974.73948874176,87,0,680,216,0,330,253,17,8,592,251,78,6,52,0,31,High
P145_Exp3,18,F,1,2,6,3,3,7,2,4985.3168639238,64,0,2867,362,0,370,253,31,3,1496,247,268,0,223,0,31,High
P145_Exp3,18,F,1,2,7,1,1,5,3,4457.35166441227,157,0,3057,435,0,0,NA,25,5,1338,246,161,66,151,65,31,High
P145_Exp3,18,F,1,2,8,4,4,8,1,2032.99073851304,0,0,1159,604,0,0,NA,11,4,610,253,132,42,126,36,31,High
P145_Exp3,18,F,1,3,9,3,3,7,1,2236.53244676098,149,0,1360,535,0,180,340,18,4,671,252,94,0,48,0,31,High
P145_Exp3,18,F,1,3,10,2,2,6,1,3165.32627940978,0,0,1635,767,0,0,NA,25,3,950,254,172,0,154,0,31,High
P145_Exp3,18,F,1,3,11,4,4,8,3,3509.6537981517,96,0,2352,703,0,0,NA,29,3,1053,245,145,3,133,0,31,High
P145_Exp3,18,F,1,3,12,1,1,5,1,1417.33233080595,29,0,713,543,0,190,317,14,4,425,253,99,0,99,0,31,High
P145_Exp3,18,F,1,4,13,2,2,6,1,3642.66145648799,493,0,1264,511,0,0,NA,29,6,1093,251,327,48,327,48,31,High
P145_Exp3,18,F,1,4,14,1,1,5,1,2970.34647069449,68,0,1452,342,0,0,NA,21,5,891,252,180,0,144,0,31,High
P145_Exp3,18,F,1,4,15,4,4,8,1,1875.72168610495,93,277,601,200,0,0,NA,32,9,563,250,115,44,110,0,31,High
P145_Exp3,18,F,1,4,16,3,3,7,1,1177.33994034643,67,0,403,497,0,200,293,15,4,353,251,69,0,55,0,31,High
P145_Exp3,18,F,1,5,17,4,4,8,1,3119.63690462289,66,0,1050,569,0,0,NA,21,9,936,252,283,0,240,0,31,High
P145_Exp3,18,F,1,5,18,3,3,7,1,1731.86546780198,20,0,894,486,0,210,286,9,8,520,253,119,0,109,0,31,High
P145_Exp3,18,F,1,5,19,2,2,6,1,1237.80187205193,130,10,360,529,0,0,NA,11,4,371,252,103,46,73,40,31,High
P145_Exp3,18,F,1,5,20,1,1,5,1,830.806707497686,176,0,380,37,0,0,NA,11,5,250,249,2,121,0,121,31,High
P145_Exp3,18,F,1,6,21,4,4,8,1,2687.04283229454,61,256,939,280,0,0,NA,14,12,806,252,333,0,289,0,31,High
P145_Exp3,18,F,1,6,22,3,3,7,1,1715.79221752108,10,30,1020,270,0,0,NA,9,8,515,253,59,50,50,40,31,High
P145_Exp3,18,F,1,6,23,2,2,6,1,863.412877944938,119,253,366,163,0,0,NA,8,7,259,249,30,44,0,31,31,High
P145_Exp3,18,F,1,6,24,1,1,5,1,629.894439571217,7,0,256,532,0,0,NA,3,7,189,249,21,61,0,59,31,High
P145_Exp3,18,F,2,7,25,6,2,10,2,7628.26411643982,255,0,2733,147,0,390,230,47,3,2289,244,732,0,622,0,31,High
P145_Exp3,18,F,2,7,26,7,3,11,1,34074.6000682047,565,0,5470,236,0,544,270,95,3,10224,252,7165,0,7071,0,31,High
P145_Exp3,18,F,2,7,27,8,4,12,5,6212.60448138491,410,0,3256,486,0,0,NA,43,3,1864,250,301,68,259,67,31,High
P145_Exp3,18,F,2,7,28,5,1,9,4,4355.12377042687,47,0,2837,299,0,392,214,25,4,1306,247,202,0,196,0,31,High
P145_Exp3,18,F,2,8,29,7,3,11,1,3113.57498975121,152,0,1240,327,0,357,307,25,5,935,249,210,0,200,0,31,High
P145_Exp3,18,F,2,8,30,5,1,9,3,5869.64925112989,205,0,3006,459,211,0,NA,29,3,1761,247,391,82,342,81,31,High
P145_Exp3,18,F,2,8,31,6,2,10,1,1179.40509424079,203,264,372,380,0,0,NA,16,9,354,249,100,0,86,0,31,High
P145_Exp3,18,F,2,8,32,8,4,12,1,933.083987503778,73,79,447,277,0,0,NA,8,11,280,254,9,46,7,46,31,High
P145_Exp3,18,F,2,9,33,5,1,9,1,2454.1693344363,290,111,1220,240,0,0,NA,21,7,736,252,87,87,81,61,31,High
P145_Exp3,18,F,2,9,34,8,4,12,2,2586.2859988265,108,20,1325,397,0,0,NA,13,4,776,252,135,46,110,0,31,High
P145_Exp3,18,F,2,9,35,6,2,10,1,852.202543464955,80,277,400,37,0,163,240,8,5,256,252,1,46,0,31,31,High
P145_Exp3,18,F,2,9,36,7,3,11,1,697.535754454293,36,0,94,0,0,0,NA,5,2,210,248,16,213,0,212,31,High
