Experiment,subj,condition,age,sex,phase,epoch,block,trial,cue,resp,out,numResp,RT,ICU,ICU_Exp_medSplit,AOI_out_p2,AOI_out_p2_1s,tOutFix,tOutFix_1s
Exp3,P106_Exp3,NA,18,F,1,2,3,12,3,3,7,1,279.208816789833,14,Low,136,NA,430,NA
Exp3,P106_Exp3,NA,18,F,1,2,4,13,2,2,6,1,2059.46008600995,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,2,4,14,1,1,5,1,1938.85255071064,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,2,4,15,4,4,8,1,2476.9149686631,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,2,4,16,3,3,7,1,458.477732690881,14,Low,190,NA,387,NA
Exp3,P106_Exp3,NA,18,F,1,3,5,17,4,4,8,1,1101.84248599626,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,5,18,1,1,5,1,2025.33912530589,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,5,19,2,2,6,1,591.893532508493,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,5,20,3,3,7,1,393.082897230215,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,6,21,4,4,8,1,885.821348979334,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,6,22,3,3,7,1,1138.97836341448,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,6,23,1,1,5,1,1310.07398137126,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,1,3,6,24,2,2,6,1,217.448000383683,14,Low,113,NA,467,NA
Exp3,P106_Exp3,NA,18,F,2,4,7,25,8,4,12,1,7797.69268918881,14,Low,384,NA,240,NA
Exp3,P106_Exp3,NA,18,F,2,4,7,26,7,3,11,1,1069.15442573654,14,Low,357,NA,243,NA
Exp3,P106_Exp3,NA,18,F,2,4,7,27,5,1,9,1,1169.84473541152,14,Low,233,NA,250,NA
Exp3,P106_Exp3,NA,18,F,2,4,7,28,6,2,10,1,636.60201861785,14,Low,63,NA,777,NA
Exp3,P106_Exp3,NA,18,F,2,4,8,29,8,4,12,1,865.228574335106,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,4,8,30,5,1,9,1,1112.08046458933,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,4,8,31,7,3,11,1,579.417307276344,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,4,8,32,6,2,10,1,405.288359517726,14,Low,280,NA,483,NA
Exp3,P106_Exp3,NA,18,F,2,5,9,33,5,1,9,1,1537.94197824755,14,Low,727,NA,20,NA
Exp3,P106_Exp3,NA,18,F,2,5,9,34,6,2,10,1,1117.99529168275,14,Low,634,NA,63,NA
Exp3,P106_Exp3,NA,18,F,2,5,9,35,8,4,12,1,1305.76773369012,14,Low,428,NA,180,NA
Exp3,P106_Exp3,NA,18,F,2,5,9,36,7,3,11,1,261.116901674995,14,Low,503,NA,194,NA
Exp3,P106_Exp3,NA,18,F,2,5,10,37,8,4,12,1,1044.27109981361,14,Low,123,NA,237,NA
Exp3,P106_Exp3,NA,18,F,2,5,10,38,6,2,10,1,835.343227500289,14,Low,464,NA,376,NA
Exp3,P106_Exp3,NA,18,F,2,5,10,39,5,1,9,1,851.551876157828,14,Low,116,NA,373,NA
Exp3,P106_Exp3,NA,18,F,2,5,10,40,7,3,11,1,559.976407099839,14,Low,411,NA,293,NA
Exp3,P106_Exp3,NA,18,F,2,6,11,41,6,2,10,1,1054.35996258211,14,Low,109,NA,404,NA
Exp3,P106_Exp3,NA,18,F,2,6,11,42,5,1,9,1,1005.81310233019,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,6,11,43,7,3,11,1,1222.26649412687,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,6,11,44,8,4,12,1,149.978523095342,14,Low,346,NA,470,NA
Exp3,P106_Exp3,NA,18,F,2,6,12,45,7,3,11,1,704.086890455528,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,6,12,46,5,1,9,1,693.599580543832,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,6,12,47,6,2,10,1,594.781670586599,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,2,6,12,48,8,4,12,1,137.879011525001,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,7,13,49,11,3,15,1,1016.55970473894,14,Low,310,NA,226,NA
Exp3,P106_Exp3,NA,18,F,3,7,13,50,9,1,13,1,1472.40798814073,14,Low,265,NA,160,NA
Exp3,P106_Exp3,NA,18,F,3,7,13,51,10,2,14,1,854.107673095768,14,Low,314,NA,190,NA
Exp3,P106_Exp3,NA,18,F,3,7,13,52,12,4,16,1,436.564045397517,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,7,14,53,11,3,15,1,708.295337474283,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,7,14,54,12,4,16,1,943.847628982894,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,7,14,55,9,1,13,1,811.947739431162,14,Low,307,NA,243,NA
Exp3,P106_Exp3,NA,18,F,3,7,14,56,10,2,14,1,451.388392087665,14,Low,334,NA,366,NA
Exp3,P106_Exp3,NA,18,F,3,8,15,57,12,4,16,2,3391.95668034336,14,Low,100,NA,277,NA
Exp3,P106_Exp3,NA,18,F,3,8,15,58,10,2,14,1,2089.42814081229,14,Low,149,NA,227,NA
Exp3,P106_Exp3,NA,18,F,3,8,15,59,11,3,15,1,991.416180757369,14,Low,130,NA,700,NA
Exp3,P106_Exp3,NA,18,F,3,8,15,60,9,1,13,1,310.483597108032,14,Low,150,NA,277,NA
Exp3,P106_Exp3,NA,18,F,3,8,16,61,10,2,14,4,4995.63519266258,14,Low,157,NA,336,NA
Exp3,P106_Exp3,NA,18,F,3,8,16,62,12,4,16,1,941.251383622784,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,8,16,63,9,1,13,1,960.377148331645,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,8,16,64,11,3,15,1,250.795007698798,14,Low,334,NA,374,NA
Exp3,P106_Exp3,NA,18,F,3,9,17,65,9,1,13,1,1763.95538478664,14,Low,139,NA,204,NA
Exp3,P106_Exp3,NA,18,F,3,9,17,66,10,2,14,1,663.293449378216,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,9,17,67,12,4,16,1,876.750639401962,14,Low,303,NA,483,NA
Exp3,P106_Exp3,NA,18,F,3,9,17,68,11,3,15,1,467.517351316928,14,Low,266,NA,183,NA
Exp3,P106_Exp3,NA,18,F,3,9,18,69,12,4,16,2,2531.31870006018,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,9,18,70,9,1,13,3,3239.01395198891,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,9,18,71,11,3,15,1,899.835519811859,14,Low,0,NA,NA,NA
Exp3,P106_Exp3,NA,18,F,3,9,18,72,10,2,14,1,200.250176508689,14,Low,287,NA,403,NA
Exp3,P107_Exp3,NA,20,M,1,1,1,1,4,4,8,3,4606.67734842718,21,Low,434,NA,233,NA
Exp3,P107_Exp3,NA,20,M,1,1,1,2,2,2,6,1,3262.15915663124,21,Low,374,NA,223,NA
Exp3,P107_Exp3,NA,20,M,1,1,1,3,1,1,5,2,2162.40432599261,21,Low,134,NA,263,NA
Exp3,P107_Exp3,NA,20,M,1,1,1,4,3,3,7,1,1101.4422188764,21,Low,153,NA,450,NA
Exp3,P107_Exp3,NA,20,M,1,1,2,5,2,2,6,2,3740.43954199624,21,Low,243,NA,237,NA
Exp3,P107_Exp3,NA,20,M,1,1,2,6,4,4,8,1,1487.30293176777,21,Low,131,NA,250,NA
Exp3,P107_Exp3,NA,20,M,1,1,2,7,3,3,7,1,901.334878044509,21,Low,164,NA,283,NA
Exp3,P107_Exp3,NA,20,M,1,1,2,8,1,1,5,1,783.899599493452,21,Low,578,NA,183,NA
Exp3,P107_Exp3,NA,20,M,1,2,3,9,3,3,7,1,1600.17230075391,21,Low,77,NA,766,NA
Exp3,P107_Exp3,NA,20,M,1,2,3,10,4,4,8,1,1649.64899909683,21,Low,552,NA,13,NA
Exp3,P107_Exp3,NA,20,M,1,2,3,11,2,2,6,1,1183.0843404332,21,Low,550,NA,13,NA
Exp3,P107_Exp3,NA,20,M,1,2,3,12,1,1,5,1,993.247730328221,21,Low,376,NA,437,NA
Exp3,P107_Exp3,NA,20,M,1,2,4,13,4,4,8,1,1535.65732073002,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,2,4,14,3,3,7,1,3570.80087852773,21,Low,173,NA,260,NA
Exp3,P107_Exp3,NA,20,M,1,2,4,15,1,1,5,1,1133.35709964849,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,2,4,16,2,2,6,1,287.470282044524,21,Low,390,NA,286,NA
Exp3,P107_Exp3,NA,20,M,1,3,5,17,3,3,7,1,1255.79054893569,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,5,18,2,2,6,1,1470.24340650933,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,5,19,1,1,5,1,1355.08776229835,21,Low,NA,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,5,20,4,4,8,1,493.499178341153,21,Low,NA,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,6,21,2,2,6,1,1899.30699357501,21,Low,NA,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,6,22,3,3,7,1,703.680136391995,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,6,23,1,1,5,1,869.230430220341,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,1,3,6,24,4,4,8,1,281.021983741084,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,4,7,25,5,1,9,1,5758.71646202722,21,Low,143,NA,420,NA
Exp3,P107_Exp3,NA,20,M,2,4,7,26,8,4,12,1,1384.74383695757,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,4,7,27,7,3,11,1,3040.89365771506,21,Low,387,NA,240,NA
Exp3,P107_Exp3,NA,20,M,2,4,7,28,6,2,10,1,743.821864929487,21,Low,603,NA,220,NA
Exp3,P107_Exp3,NA,20,M,2,4,8,29,8,4,12,1,2195.9136226269,21,Low,236,NA,540,NA
Exp3,P107_Exp3,NA,20,M,2,4,8,30,7,3,11,2,3780.05905557075,21,Low,NA,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,4,8,31,6,2,10,1,1332.62376494713,21,Low,NA,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,4,8,32,5,1,9,1,727.642558647858,21,Low,229,NA,244,NA
Exp3,P107_Exp3,NA,20,M,2,5,9,33,7,3,11,1,1491.47099201582,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,9,34,8,4,12,1,921.559086360503,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,9,35,5,1,9,1,1061.41368722274,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,9,36,6,2,10,1,546.879207149686,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,10,37,8,4,12,1,1124.06891788669,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,10,38,7,3,11,1,671.861548436937,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,10,39,6,2,10,1,581.739621808083,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,5,10,40,5,1,9,1,222.965565206323,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,2,6,11,41,8,4,12,1,5683.97421888221,21,Low,545,NA,243,NA
Exp3,P107_Exp3,NA,20,M,2,6,11,42,6,2,10,1,1247.56007887117,21,Low,656,NA,137,NA
Exp3,P107_Exp3,NA,20,M,2,6,11,43,7,3,11,1,1991.76922807601,21,Low,473,NA,254,NA
Exp3,P107_Exp3,NA,20,M,2,6,11,44,5,1,9,1,1095.78026160307,21,Low,630,NA,160,NA
Exp3,P107_Exp3,NA,20,M,2,6,12,45,7,3,11,2,5118.45344679932,21,Low,451,NA,140,NA
Exp3,P107_Exp3,NA,20,M,2,6,12,46,6,2,10,1,1449.68021125169,21,Low,433,NA,173,NA
Exp3,P107_Exp3,NA,20,M,2,6,12,47,5,1,9,1,1191.17082406046,21,Low,510,NA,4,NA
Exp3,P107_Exp3,NA,20,M,2,6,12,48,8,4,12,1,848.325833159834,21,Low,564,NA,147,NA
Exp3,P107_Exp3,NA,20,M,3,7,13,49,9,1,13,1,1233.32323114118,21,Low,456,NA,347,NA
Exp3,P107_Exp3,NA,20,M,3,7,13,50,10,2,14,1,1048.48177318854,21,Low,622,NA,167,NA
Exp3,P107_Exp3,NA,20,M,3,7,13,51,11,3,15,1,861.00448803154,21,Low,232,NA,246,NA
Exp3,P107_Exp3,NA,20,M,3,7,13,52,12,4,16,1,564.486605337152,21,Low,180,NA,350,NA
Exp3,P107_Exp3,NA,20,M,3,7,14,53,9,1,13,1,1301.27064258522,21,Low,174,NA,297,NA
Exp3,P107_Exp3,NA,20,M,3,7,14,54,12,4,16,1,969.741717912257,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,3,7,14,55,11,3,15,1,819.549373763948,21,Low,286,NA,220,NA
Exp3,P107_Exp3,NA,20,M,3,7,14,56,10,2,14,1,972.420107147627,21,Low,243,NA,284,NA
Exp3,P107_Exp3,NA,20,M,3,8,15,57,9,1,13,1,1074.55599653622,21,Low,173,NA,276,NA
Exp3,P107_Exp3,NA,20,M,3,8,15,58,12,4,16,1,1183.4435518831,21,Low,118,NA,216,NA
Exp3,P107_Exp3,NA,20,M,3,8,15,59,11,3,15,1,681.535807043474,21,Low,130,NA,230,NA
Exp3,P107_Exp3,NA,20,M,3,8,15,60,10,2,14,1,813.711433065691,21,Low,110,NA,267,NA
Exp3,P107_Exp3,NA,20,M,3,8,16,61,9,1,13,1,928.167067735558,21,Low,170,NA,403,NA
Exp3,P107_Exp3,NA,20,M,3,8,16,62,12,4,16,1,868.05137146257,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,3,8,16,63,10,2,14,1,1274.84264123632,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,3,8,16,64,11,3,15,1,479.679498866972,21,Low,320,NA,310,NA
Exp3,P107_Exp3,NA,20,M,3,9,17,65,12,4,16,1,1071.81240589489,21,Low,133,NA,293,NA
Exp3,P107_Exp3,NA,20,M,3,9,17,66,10,2,14,1,1069.71237728067,21,Low,0,NA,NA,NA
Exp3,P107_Exp3,NA,20,M,3,9,17,67,11,3,15,1,571.463457630671,21,Low,183,NA,270,NA
Exp3,P107_Exp3,NA,20,M,3,9,17,68,9,1,13,1,629.371663711936,21,Low,211,NA,234,NA
Exp3,P107_Exp3,NA,20,M,3,9,18,69,10,2,14,1,1450.91511380633,21,Low,160,NA,183,NA
Exp3,P107_Exp3,NA,20,M,3,9,18,70,9,1,13,1,1033.35112285276,21,Low,57,NA,783,NA
Exp3,P107_Exp3,NA,20,M,3,9,18,71,11,3,15,1,1103.53017315902,21,Low,784,NA,4,NA
Exp3,P107_Exp3,NA,20,M,3,9,18,72,12,4,16,1,2021.0298682814,21,Low,469,NA,210,NA
Exp3,P108_Exp3,NA,18,F,1,1,1,1,1,1,5,3,4945.79757978136,6,Low,143,NA,317,NA
Exp3,P108_Exp3,NA,18,F,1,1,1,2,3,3,7,1,3856.99404227489,6,Low,461,NA,280,NA
Exp3,P108_Exp3,NA,18,F,1,1,1,3,4,4,8,1,2230.99297551562,6,Low,437,NA,213,NA
Exp3,P108_Exp3,NA,18,F,1,1,1,4,2,2,6,1,3286.62679555055,6,Low,410,NA,257,NA
Exp3,P108_Exp3,NA,18,F,1,1,2,5,3,3,7,1,2091.15016386204,6,Low,563,NA,264,NA
Exp3,P108_Exp3,NA,18,F,1,1,2,6,2,2,6,1,1119.11166276877,6,Low,280,NA,243,NA
Exp3,P108_Exp3,NA,18,F,1,1,2,7,1,1,5,2,2785.87864615292,6,Low,137,NA,316,NA
Exp3,P108_Exp3,NA,18,F,1,1,2,8,4,4,8,1,1187.35490172912,6,Low,220,NA,253,NA
Exp3,P108_Exp3,NA,18,F,1,2,3,9,2,2,6,1,1683.39530934281,6,Low,253,NA,257,NA
Exp3,P108_Exp3,NA,18,F,1,2,3,10,1,1,5,1,1593.46826485125,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,2,3,11,4,4,8,1,657.403720853836,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,2,3,12,3,3,7,1,582.844150987512,6,Low,77,NA,280,NA
Exp3,P108_Exp3,NA,18,F,1,2,4,13,4,4,8,1,1511.0673889867,6,Low,200,NA,250,NA
Exp3,P108_Exp3,NA,18,F,1,2,4,14,2,2,6,1,860.413765705744,6,Low,224,NA,296,NA
Exp3,P108_Exp3,NA,18,F,1,2,4,15,1,1,5,1,2986.87289851841,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,2,4,16,3,3,7,1,651.583640748868,6,Low,130,NA,329,NA
Exp3,P108_Exp3,NA,18,F,1,3,5,17,1,1,5,1,1545.67363782371,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,3,5,18,3,3,7,2,4164.7365508943,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,3,5,19,4,4,8,1,1109.66056022517,6,Low,127,NA,300,NA
Exp3,P108_Exp3,NA,18,F,1,3,5,20,2,2,6,1,578.956551191368,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,3,6,21,4,4,8,1,1196.37948214222,6,Low,160,NA,263,NA
Exp3,P108_Exp3,NA,18,F,1,3,6,22,2,2,6,1,1516.49898078358,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,3,6,23,1,1,5,1,1201.15997115499,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,1,3,6,24,3,3,7,1,408.514927219585,6,Low,313,NA,267,NA
Exp3,P108_Exp3,NA,18,F,2,4,7,25,5,1,9,1,6109.00794816371,6,Low,553,NA,240,NA
Exp3,P108_Exp3,NA,18,F,2,4,7,26,6,2,10,1,2119.60791356978,6,Low,590,NA,250,NA
Exp3,P108_Exp3,NA,18,F,2,4,7,27,7,3,11,1,1292.16554612867,6,Low,406,NA,227,NA
Exp3,P108_Exp3,NA,18,F,2,4,7,28,8,4,12,1,1184.21831896012,6,Low,589,NA,250,NA
Exp3,P108_Exp3,NA,18,F,2,4,8,29,6,2,10,2,2015.88364790223,6,Low,253,NA,330,NA
Exp3,P108_Exp3,NA,18,F,2,4,8,30,5,1,9,1,952.205976682308,6,Low,292,NA,230,NA
Exp3,P108_Exp3,NA,18,F,2,4,8,31,8,4,12,1,1563.65005142106,6,Low,631,NA,123,NA
Exp3,P108_Exp3,NA,18,F,2,4,8,32,7,3,11,1,869.958141667667,6,Low,413,NA,83,NA
Exp3,P108_Exp3,NA,18,F,2,5,9,33,5,1,9,1,2352.56144197592,6,Low,400,NA,387,NA
Exp3,P108_Exp3,NA,18,F,2,5,9,34,6,2,10,1,1082.73623756759,6,Low,170,NA,236,NA
Exp3,P108_Exp3,NA,18,F,2,5,9,35,8,4,12,1,2967.91485012363,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,5,9,36,7,3,11,1,344.254976316734,6,Low,193,NA,330,NA
Exp3,P108_Exp3,NA,18,F,2,5,10,37,5,1,9,1,2680.26657482187,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,5,10,38,8,4,12,1,1181.74672433815,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,5,10,39,6,2,10,1,1318.78952234547,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,5,10,40,7,3,11,1,545.504900477681,6,Low,120,NA,304,NA
Exp3,P108_Exp3,NA,18,F,2,6,11,41,5,1,9,1,1237.91513084871,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,6,11,42,7,3,11,1,1068.94626092981,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,6,11,43,6,2,10,1,786.678865662907,6,Low,146,NA,280,NA
Exp3,P108_Exp3,NA,18,F,2,6,11,44,8,4,12,1,459.742861186896,6,Low,413,NA,400,NA
Exp3,P108_Exp3,NA,18,F,2,6,12,45,6,2,10,1,1356.75451976022,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,2,6,12,46,5,1,9,1,838.151302763436,6,Low,270,NA,406,NA
Exp3,P108_Exp3,NA,18,F,2,6,12,47,8,4,12,1,1284.26115228467,6,Low,280,NA,497,NA
Exp3,P108_Exp3,NA,18,F,2,6,12,48,7,3,11,1,2153.36624969314,6,Low,243,NA,304,NA
Exp3,P108_Exp3,NA,18,F,3,7,13,49,11,3,15,1,1897.60510691667,6,Low,610,NA,210,NA
Exp3,P108_Exp3,NA,18,F,3,7,13,50,9,1,13,1,1279.51748967098,6,Low,660,NA,127,NA
Exp3,P108_Exp3,NA,18,F,3,7,13,51,12,4,16,1,1349.2039008197,6,Low,730,NA,77,NA
Exp3,P108_Exp3,NA,18,F,3,7,13,52,10,2,14,1,927.551609027432,6,Low,643,NA,137,NA
Exp3,P108_Exp3,NA,18,F,3,7,14,53,9,1,13,1,1913.149167136,6,Low,533,NA,167,NA
Exp3,P108_Exp3,NA,18,F,3,7,14,54,12,4,16,1,2709.48741578468,6,Low,583,NA,250,NA
Exp3,P108_Exp3,NA,18,F,3,7,14,55,10,2,14,1,2143.70113144651,6,Low,160,NA,206,NA
Exp3,P108_Exp3,NA,18,F,3,7,14,56,11,3,15,1,515.599148886395,6,Low,540,NA,207,NA
Exp3,P108_Exp3,NA,18,F,3,8,15,57,10,2,14,1,1055.8227817146,6,Low,153,NA,217,NA
Exp3,P108_Exp3,NA,18,F,3,8,15,58,11,3,15,1,1621.20457939272,6,Low,346,NA,193,NA
Exp3,P108_Exp3,NA,18,F,3,8,15,59,12,4,16,1,1397.9013783046,6,Low,377,NA,443,NA
Exp3,P108_Exp3,NA,18,F,3,8,15,60,9,1,13,1,1132.87779280654,6,Low,217,NA,247,NA
Exp3,P108_Exp3,NA,18,F,3,8,16,61,11,3,15,1,1283.53911340855,6,Low,136,NA,430,NA
Exp3,P108_Exp3,NA,18,F,3,8,16,62,12,4,16,1,999.571666736301,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,8,16,63,10,2,14,1,896.988415683154,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,8,16,64,9,1,13,1,661.099944127272,6,Low,183,NA,380,NA
Exp3,P108_Exp3,NA,18,F,3,9,17,65,10,2,14,1,1017.0868447949,6,Low,163,NA,293,NA
Exp3,P108_Exp3,NA,18,F,3,9,17,66,12,4,16,1,1248.89241590427,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,17,67,9,1,13,1,1031.21550355172,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,17,68,11,3,15,1,317.254586017953,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,18,69,12,4,16,1,1414.82280616583,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,18,70,9,1,13,1,975.484184118613,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,18,71,10,2,14,1,913.242440552494,6,Low,0,NA,NA,NA
Exp3,P108_Exp3,NA,18,F,3,9,18,72,11,3,15,1,316.610727770239,6,Low,270,NA,363,NA
Exp3,P109_Exp3,NA,19,F,1,1,1,1,4,4,8,4,19274.0730746027,23,High,520,NA,247,NA
Exp3,P109_Exp3,NA,19,F,1,1,1,2,3,3,7,1,5283.38496544166,23,High,540,NA,246,NA
Exp3,P109_Exp3,NA,19,F,1,1,1,3,2,2,6,1,4359.01174241826,23,High,280,NA,230,NA
Exp3,P109_Exp3,NA,19,F,1,1,1,4,1,1,5,1,2377.03845709257,23,High,206,NA,294,NA
Exp3,P109_Exp3,NA,19,F,1,1,2,5,2,2,6,2,6238.25961910279,23,High,254,NA,223,NA
Exp3,P109_Exp3,NA,19,F,1,1,2,6,3,3,7,2,8293.87167164532,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,1,2,7,4,4,8,1,1841.99397439261,23,High,517,NA,260,NA
Exp3,P109_Exp3,NA,19,F,1,1,2,8,1,1,5,2,9439.23001900839,23,High,160,NA,280,NA
Exp3,P109_Exp3,NA,19,F,1,2,3,9,4,4,8,2,5819.47688116088,23,High,217,NA,257,NA
Exp3,P109_Exp3,NA,19,F,1,2,3,10,2,2,6,2,5601.72068794873,23,High,233,NA,260,NA
Exp3,P109_Exp3,NA,19,F,1,2,3,11,1,1,5,1,6440.71363090643,23,High,210,NA,463,NA
Exp3,P109_Exp3,NA,19,F,1,2,3,12,3,3,7,1,4159.12288502295,23,High,360,NA,463,NA
Exp3,P109_Exp3,NA,19,F,1,2,4,13,4,4,8,2,9715.38830032387,23,High,170,NA,300,NA
Exp3,P109_Exp3,NA,19,F,1,2,4,14,2,2,6,1,4015.72628613212,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,2,4,15,3,3,7,1,1814.0869779927,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,2,4,16,1,1,5,1,2462.4957099013,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,5,17,2,2,6,1,2690.81799689138,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,5,18,3,3,7,1,2263.78619567731,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,5,19,1,1,5,1,1853.06929569288,23,High,147,NA,276,NA
Exp3,P109_Exp3,NA,19,F,1,3,5,20,4,4,8,1,6051.53974163113,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,6,21,1,1,5,1,4109.49297299157,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,6,22,2,2,6,1,5840.69238039228,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,6,23,3,3,7,1,1118.097620154,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,1,3,6,24,4,4,8,1,2762.85059952716,23,High,536,NA,294,NA
Exp3,P109_Exp3,NA,19,F,2,4,7,25,5,1,9,4,5507.6509397768,23,High,293,NA,316,NA
Exp3,P109_Exp3,NA,19,F,2,4,7,26,8,4,12,3,5960.31526828392,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,2,4,7,27,7,3,11,1,1306.70951784577,23,High,120,NA,307,NA
Exp3,P109_Exp3,NA,19,F,2,4,7,28,6,2,10,1,1447.14764670152,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,2,4,8,29,7,3,11,1,2379.28425007885,23,High,177,NA,270,NA
Exp3,P109_Exp3,NA,19,F,2,4,8,30,6,2,10,1,1402.88107469678,23,High,0,NA,NA,NA
Exp3,P109_Exp3,NA,19,F,2,4,8,31,5,1,9,1,1667.29693760135,23,High,0,NA,NA,NA
