subj,condition,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P218_Exp6,C2,18,M,2,10,37,7,3,11,1,1155.74606785412,0,0,763,144,0,731,153,7,3,347,812,0,55,0,51,24,High
P218_Exp6,C2,18,M,2,10,38,5,1,9,1,1454.09110420223,406,0,759,446,177,480,214,5,4,436,812,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,10,39,6,2,10,1,1164.39639678902,260,NA,837,NA,0,NA,NA,3,NA,349,810,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,10,40,8,4,12,1,855.784283006869,353,0,303,277,0,0,NA,5,1,257,812,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,11,41,7,3,11,1,1454.05427759215,193,150,986,193,0,363,210,6,6,436,813,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,11,42,5,1,9,1,1070.35783993342,153,0,800,401,0,224,233,6,3,321,812,0,58,0,58,24,High
P218_Exp6,C2,18,M,2,11,43,8,4,12,1,1252.05006486976,240,0,887,223,0,366,234,4,3,376,813,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,11,44,6,2,10,1,571.398946276531,224,0,257,0,0,763,0,3,1,172,812,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,12,45,5,1,9,1,1817.74601834877,404,0,1188,356,0,70,806,11,4,545,814,0,93,0,93,24,High
P218_Exp6,C2,18,M,2,12,46,6,2,10,1,890.320397535106,144,93,657,210,0,413,223,5,8,268,811,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,12,47,8,4,12,1,1088.39623740641,166,0,607,303,0,0,NA,5,10,326,813,0,0,0,0,24,High
P218_Exp6,C2,18,M,2,12,48,7,3,11,1,597.444112601806,26,0,240,193,0,0,NA,4,4,180,809,0,56,0,51,24,High
P218_Exp6,C2,18,M,3,13,49,10,2,14,1,1452.23558645921,484,0,913,197,0,0,NA,4,1,435,813,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,13,50,11,3,15,1,1203.5273854126,300,0,789,216,0,563,227,6,4,361,813,0,257,0,254,24,High
P218_Exp6,C2,18,M,3,13,51,12,4,16,1,995.865458513435,244,0,416,364,0,214,213,6,5,299,810,0,66,0,65,24,High
P218_Exp6,C2,18,M,3,13,52,9,1,13,1,813.948349776183,234,0,424,400,0,390,433,5,3,244,810,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,14,53,10,2,14,1,864.115246760775,173,0,404,0,0,683,4,5,1,259,809,0,94,0,93,24,High
P218_Exp6,C2,18,M,3,14,54,12,4,16,1,1317.52143640551,0,0,1063,77,0,740,87,5,3,395,814,0,55,0,55,24,High
P218_Exp6,C2,18,M,3,14,55,9,1,13,1,1402.26429310133,151,0,857,43,184,813,60,7,4,421,813,0,50,0,50,24,High
P218_Exp6,C2,18,M,3,14,56,11,3,15,1,651.584359195112,122,144,146,0,173,194,213,5,5,195,814,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,15,57,9,1,13,1,1791.491362952,230,0,1153,214,164,523,6,7,3,538,811,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,15,58,11,3,15,1,1040.41026049708,248,0,674,963,0,0,NA,7,1,313,811,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,15,59,10,2,14,1,967.389736002588,291,0,387,310,140,0,NA,6,1,290,814,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,15,60,12,4,16,1,842.172625030798,496,0,244,183,0,0,NA,5,1,253,811,0,227,0,227,24,High
P218_Exp6,C2,18,M,3,16,61,10,2,14,1,1234.22206203759,133,0,773,0,174,694,3,7,1,370,814,1,0,0,0,24,High
P218_Exp6,C2,18,M,3,16,62,12,4,16,1,1072.23871370115,164,0,596,497,186,0,NA,6,1,321,812,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,16,63,11,3,15,1,823.923229198044,328,NA,429,NA,0,NA,NA,4,NA,247,812,0,440,0,440,24,High
P218_Exp6,C2,18,M,3,16,64,9,1,13,1,855.744135966233,273,0,431,290,0,0,NA,5,1,257,812,0,673,0,673,24,High
P218_Exp6,C2,18,M,3,17,65,12,4,16,1,1301.99056876518,0,0,600,690,0,153,280,4,5,391,813,75,0,75,0,24,High
P218_Exp6,C2,18,M,3,17,66,10,2,14,1,1050.3606894672,216,NA,547,NA,0,NA,NA,3,NA,315,813,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,17,67,11,3,15,1,881.726515943228,190,0,599,823,0,0,NA,4,1,265,814,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,17,68,9,1,13,1,735.767874037265,0,NA,474,NA,144,NA,NA,2,NA,220,813,29,0,29,0,24,High
P218_Exp6,C2,18,M,3,18,69,10,2,14,1,926.237208035673,0,NA,703,NA,0,NA,NA,5,NA,278,811,0,0,0,0,24,High
P218_Exp6,C2,18,M,3,18,70,9,1,13,1,1185.98403415672,140,343,887,310,0,0,NA,6,6,356,812,0,65,0,65,24,High
P218_Exp6,C2,18,M,3,18,71,11,3,15,1,1212.05183979146,457,NA,693,NA,0,NA,NA,3,NA,364,810,0,4,0,0,24,High
P218_Exp6,C2,18,M,3,18,72,12,4,16,1,804.396070781877,150,0,330,407,193,0,NA,4,1,241,812,0,0,0,0,24,High
P219_Exp6,C2,18,F,1,1,1,3,3,7,3,6079.8648403088,1644,0,3368,189,167,224,243,17,5,1824,805,89,141,84,141,22,Low
P219_Exp6,C2,18,F,1,1,2,2,2,6,1,3059.78256604067,247,367,2181,0,0,230,220,11,5,918,810,0,69,0,67,22,Low
P219_Exp6,C2,18,F,1,1,3,1,1,5,1,609.770763416236,0,210,336,0,150,490,270,3,5,183,811,0,43,0,39,22,Low
P219_Exp6,C2,18,F,1,1,4,4,4,8,2,3548.39952161637,1519,53,1130,273,123,347,313,15,3,1064,809,101,54,100,52,22,Low
P219_Exp6,C2,18,F,1,2,5,2,2,6,1,2570.46228260879,710,114,1456,254,0,237,280,5,8,771,813,0,46,0,46,22,Low
P219_Exp6,C2,18,F,1,2,6,3,3,7,1,2739.95795729388,772,77,1633,287,0,120,313,8,4,822,812,23,60,0,53,22,Low
P219_Exp6,C2,18,F,1,2,7,1,1,5,1,2263.80409209924,446,0,1509,424,0,203,227,5,9,679,810,30,155,30,149,22,Low
P219_Exp6,C2,18,F,1,2,8,4,4,8,1,2542.03727215099,896,283,1154,250,60,164,270,8,5,762,811,54,110,54,100,22,Low
P219_Exp6,C2,18,F,1,3,9,3,3,7,1,1956.09483395128,596,0,1267,300,0,30,503,5,3,587,812,0,98,0,92,22,Low
P219_Exp6,C2,18,F,1,3,10,4,4,8,1,2550.39781793312,657,60,1316,210,0,96,234,13,3,765,814,5,358,0,353,22,Low
P219_Exp6,C2,18,F,1,3,11,1,1,5,1,1817.60625835159,407,0,1083,304,127,0,NA,7,5,545,813,0,181,0,179,22,Low
P219_Exp6,C2,18,F,1,3,12,2,2,6,1,2378.20414136331,860,0,1074,320,0,270,213,9,7,714,810,0,97,0,90,22,Low
P219_Exp6,C2,18,F,1,4,13,1,1,5,1,1547.5594523341,404,0,749,289,0,266,397,5,4,464,810,0,136,0,102,22,Low
P219_Exp6,C2,18,F,1,4,14,4,4,8,2,2887.70329344516,970,140,1505,267,0,0,NA,11,3,867,812,0,108,0,103,22,Low
P219_Exp6,C2,18,F,1,4,15,3,3,7,1,1558.46978799309,381,644,999,0,0,0,NA,9,4,468,811,0,113,0,108,22,Low
P219_Exp6,C2,18,F,1,4,16,2,2,6,2,2968.82416260087,496,54,2270,220,0,383,593,11,6,890,813,0,66,0,63,22,Low
P219_Exp6,C2,18,F,1,5,17,4,4,8,1,3706.51185001771,1766,273,1356,0,0,83,357,10,4,1112,812,92,51,48,47,22,Low
P219_Exp6,C2,18,F,1,5,18,1,1,5,1,909.444274397174,286,0,562,540,0,0,NA,3,3,273,811,0,152,0,151,22,Low
P219_Exp6,C2,18,F,1,5,19,2,2,6,1,2275.85575077683,636,0,1503,280,0,213,534,5,4,683,811,0,267,0,254,22,Low
P219_Exp6,C2,18,F,1,5,20,3,3,7,2,3225.47030900023,557,0,2243,223,139,0,NA,11,4,968,806,0,313,0,308,22,Low
P219_Exp6,C2,18,F,1,6,21,4,4,8,1,2593.96460178141,690,134,1506,353,0,0,NA,8,4,778,811,46,275,42,262,22,Low
P219_Exp6,C2,18,F,1,6,22,3,3,7,1,2339.91654245256,639,0,1320,356,0,150,440,8,4,703,811,37,47,37,46,22,Low
P219_Exp6,C2,18,F,1,6,23,2,2,6,1,1015.70926539353,286,0,628,334,0,120,563,4,3,305,814,0,96,0,96,22,Low
P219_Exp6,C2,18,F,1,6,24,1,1,5,1,607.417180879565,310,14,243,226,0,0,NA,2,3,183,811,0,676,0,668,22,Low
P219_Exp6,C2,18,F,2,7,25,8,4,12,1,1781.45520646649,493,23,1124,263,0,370,294,8,4,534,814,0,97,0,95,22,Low
P219_Exp6,C2,18,F,2,7,26,6,2,10,2,2776.49689600003,787,0,1586,216,186,293,234,10,5,833,811,0,286,0,273,22,Low
P219_Exp6,C2,18,F,2,7,27,7,3,11,1,3426.03043568306,370,0,2593,201,0,243,226,11,7,1028,811,0,46,0,46,22,Low
P219_Exp6,C2,18,F,2,7,28,5,1,9,2,3122.34101318973,250,0,2315,280,0,300,407,10,6,936,812,31,244,31,219,22,Low
P219_Exp6,C2,18,F,2,8,29,8,4,12,1,1251.8553668142,780,73,414,223,0,200,246,2,4,376,813,0,51,0,51,22,Low
P219_Exp6,C2,18,F,2,8,30,6,2,10,1,1100.17803552546,520,70,543,224,0,123,247,2,4,330,813,0,63,0,58,22,Low
P219_Exp6,C2,18,F,2,8,31,5,1,9,1,1169.60192850638,437,257,631,413,0,26,410,5,4,351,813,0,80,0,68,22,Low
P219_Exp6,C2,18,F,2,8,32,7,3,11,1,1218.18528131007,320,93,829,286,0,0,NA,3,3,365,813,0,525,0,485,22,Low
P219_Exp6,C2,18,F,2,9,33,6,2,10,1,1519.74087349117,283,0,970,210,0,0,NA,3,1,456,813,0,206,0,203,22,Low
P219_Exp6,C2,18,F,2,9,34,5,1,9,1,523.434401244231,260,0,210,467,0,0,NA,2,4,157,811,0,33,0,33,22,Low
P219_Exp6,C2,18,F,2,9,35,7,3,11,1,928.170906858213,307,0,542,159,0,272,444,3,8,279,810,0,324,0,318,22,Low
P219_Exp6,C2,18,F,2,9,36,8,4,12,1,667.938090244206,187,284,216,183,0,0,NA,5,5,200,813,0,447,0,444,22,Low
P219_Exp6,C2,18,F,2,10,37,7,3,11,1,4975.05782079497,2079,241,1771,269,0,120,300,15,5,1493,811,138,59,136,58,22,Low
P219_Exp6,C2,18,F,2,10,38,8,4,12,1,1098.07529652971,316,100,543,210,0,237,400,3,3,330,814,39,398,39,385,22,Low
P219_Exp6,C2,18,F,2,10,39,5,1,9,1,519.452599626675,257,0,203,673,0,0,NA,2,4,156,813,0,97,0,91,22,Low
P219_Exp6,C2,18,F,2,10,40,6,2,10,1,380.233227140707,293,0,0,106,0,345,453,2,7,114,810,13,551,0,522,22,Low
P219_Exp6,C2,18,F,2,11,41,5,1,9,1,1390.25761118501,383,0,920,213,0,145,386,5,4,418,811,0,528,0,527,22,Low
P219_Exp6,C2,18,F,2,11,42,8,4,12,1,1224.25080490393,444,93,669,177,0,0,NA,4,4,367,811,0,192,0,191,22,Low
P219_Exp6,C2,18,F,2,11,43,6,2,10,1,1951.9337290094,410,23,1383,187,0,0,NA,5,3,586,813,0,463,0,389,22,Low
P219_Exp6,C2,18,F,2,11,44,7,3,11,1,292.155449340498,0,207,276,537,0,0,NA,2,9,88,810,0,75,0,70,22,Low
P219_Exp6,C2,18,F,2,12,45,6,2,10,1,1379.83024744426,343,234,790,183,0,0,NA,4,3,414,810,33,425,31,418,22,Low
P219_Exp6,C2,18,F,2,12,46,5,1,9,1,983.534581695494,357,297,523,160,0,0,NA,5,4,295,813,0,102,0,96,22,Low
P219_Exp6,C2,18,F,2,12,47,8,4,12,1,847.55806378962,260,0,366,554,0,44,900,3,8,255,809,0,44,0,39,22,Low
P219_Exp6,C2,18,F,2,12,48,7,3,11,1,527.643501522107,187,136,0,230,0,194,423,4,9,158,810,0,272,0,271,22,Low
P219_Exp6,C2,18,F,3,13,49,11,3,15,1,2115.74572977406,513,0,889,483,0,337,396,9,5,635,813,96,107,91,104,22,Low
P219_Exp6,C2,18,F,3,13,50,12,4,16,1,1480.27995467419,330,0,1046,237,0,276,257,5,3,444,810,0,75,0,75,22,Low
P219_Exp6,C2,18,F,3,13,51,10,2,14,1,2406.00792919213,187,43,1894,204,0,88,463,10,12,722,811,0,110,0,100,22,Low
P219_Exp6,C2,18,F,3,13,52,9,1,13,1,1710.11753725361,310,123,1280,243,0,320,460,3,5,513,811,0,73,0,46,22,Low
P219_Exp6,C2,18,F,3,14,53,12,4,16,1,1409.58222325207,744,344,577,220,0,0,NA,4,3,423,811,0,107,0,107,22,Low
P219_Exp6,C2,18,F,3,14,54,9,1,13,1,1593.91660644724,290,123,1179,153,0,270,543,5,6,479,810,0,334,0,331,22,Low
P219_Exp6,C2,18,F,3,14,55,11,3,15,1,723.852654928123,226,0,183,596,0,0,NA,3,2,217,812,0,294,0,277,22,Low
P219_Exp6,C2,18,F,3,14,56,10,2,14,1,991.651830372575,53,222,323,0,0,332,277,2,6,298,811,145,42,145,42,22,Low
P219_Exp6,C2,18,F,3,15,57,9,1,13,1,1013.87125538349,354,97,463,167,0,96,360,7,5,304,810,0,332,0,327,22,Low
P219_Exp6,C2,18,F,3,15,58,11,3,15,1,1888.31666778424,453,137,817,342,0,0,NA,4,5,567,812,146,165,145,149,22,Low
P219_Exp6,C2,18,F,3,15,59,10,2,14,1,1462.24397205879,1000,0,276,506,0,0,NA,4,6,439,810,0,124,0,124,22,Low
P219_Exp6,C2,18,F,3,15,60,12,4,16,1,571.538102560226,290,0,224,176,0,0,NA,3,2,172,812,0,504,0,494,22,Low
P219_Exp6,C2,18,F,3,16,61,10,2,14,1,1300.1764054934,600,0,320,197,0,0,NA,4,1,390,814,52,109,51,108,22,Low
P219_Exp6,C2,18,F,3,16,62,9,1,13,1,665.520212072806,323,0,270,387,0,0,NA,3,4,200,814,0,620,0,620,22,Low
P219_Exp6,C2,18,F,3,16,63,11,3,15,1,1600.32685124679,234,0,1153,286,0,0,NA,5,2,480,813,0,178,0,160,22,Low
P219_Exp6,C2,18,F,3,16,64,12,4,16,1,593.609013705645,234,0,307,167,0,0,NA,2,2,178,811,0,421,0,398,22,Low
P219_Exp6,C2,18,F,3,17,65,10,2,14,1,883.469440856061,404,0,413,264,0,529,437,3,2,265,814,0,100,0,100,22,Low
P219_Exp6,C2,18,F,3,17,66,12,4,16,1,1039.59735838544,233,0,730,277,0,297,567,3,5,312,812,0,354,0,347,22,Low
P219_Exp6,C2,18,F,3,17,67,11,3,15,1,1983.66347482624,746,0,514,580,0,0,NA,8,3,595,813,59,118,59,103,22,Low
P219_Exp6,C2,18,F,3,17,68,9,1,13,1,337.53277417236,323,210,0,0,0,303,360,2,5,102,812,0,238,0,214,22,Low
P219_Exp6,C2,18,F,3,18,69,12,4,16,1,1615.89092320719,173,230,1068,250,0,0,NA,8,3,485,813,0,116,0,112,22,Low
P219_Exp6,C2,18,F,3,18,70,11,3,15,1,889.516551145789,457,279,371,204,0,0,NA,3,9,267,812,0,394,0,381,22,Low
P219_Exp6,C2,18,F,3,18,71,10,2,14,1,679.606389960099,307,0,337,282,0,0,NA,2,4,204,809,0,101,0,101,22,Low
P219_Exp6,C2,18,F,3,18,72,9,1,13,1,404.319338618734,247,14,100,199,0,0,NA,2,6,121,813,0,703,0,696,22,Low
P220_Exp6,C2,19,F,1,1,1,3,3,7,4,7080.483488342,417,0,5745,210,153,0,NA,22,1,2124,805,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,1,2,1,1,5,2,4539.84480390136,414,0,3190,200,210,216,220,18,2,1362,807,0,60,0,55,18,Low
P220_Exp6,C2,19,F,1,1,3,2,2,6,1,5920.30073281603,410,97,4367,203,187,530,216,27,3,1777,812,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,1,4,4,4,8,1,3652.49343388314,903,0,1904,187,0,0,NA,13,1,1096,813,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,2,5,1,1,5,1,2892.23237698388,736,0,1541,439,0,326,167,13,6,868,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,2,6,4,4,8,1,3890.20149170938,1436,0,1955,289,0,320,214,16,3,1167,811,0,50,0,45,18,Low
P220_Exp6,C2,19,F,1,2,7,3,3,7,1,1263.89404139809,320,0,680,419,0,412,191,12,6,379,810,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,2,8,2,2,6,1,3198.47073855999,288,0,2344,190,0,236,204,12,3,959,814,0,71,0,71,18,Low
P220_Exp6,C2,19,F,1,3,9,3,3,7,1,1471.65227670303,426,193,854,461,0,117,233,7,4,442,812,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,3,10,1,1,5,1,1606.44594775295,226,180,1019,490,0,0,NA,8,6,482,811,0,48,0,46,18,Low
P220_Exp6,C2,19,F,1,3,11,4,4,8,1,1407.82186648903,237,160,969,469,0,0,NA,8,3,423,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,1,3,12,2,2,6,1,696.191878812897,240,220,413,150,0,230,157,2,5,208,810,0,67,0,67,18,Low
P220_Exp6,C2,19,F,1,4,13,4,4,8,2,2825.20229615693,317,157,2279,207,0,130,217,7,6,848,806,0,54,0,54,18,Low
P220_Exp6,C2,19,F,1,4,14,2,2,6,1,2539.51397003402,642,70,1533,374,0,0,NA,13,4,762,811,0,76,0,64,18,Low
P220_Exp6,C2,19,F,1,4,15,1,1,5,2,2294.48259062156,370,0,1740,217,0,0,NA,7,4,688,811,0,62,0,62,18,Low
P220_Exp6,C2,19,F,1,4,16,3,3,7,1,981.423497234573,183,0,573,220,0,210,240,5,2,294,814,0,116,0,116,18,Low
P220_Exp6,C2,19,F,1,5,17,1,1,5,1,1257.76033320108,337,193,748,614,0,0,NA,7,4,377,812,0,61,0,61,18,Low
P220_Exp6,C2,19,F,1,5,18,2,2,6,2,3384.27923344352,197,0,2641,224,0,0,NA,15,1,1016,808,0,274,0,271,18,Low
P220_Exp6,C2,19,F,1,5,19,4,4,8,1,2329.83080081431,317,0,1333,753,0,0,NA,12,2,699,810,0,50,0,50,18,Low
P220_Exp6,C2,19,F,1,5,20,3,3,7,1,774.435899580567,160,0,484,506,0,23,537,7,3,233,811,0,62,0,62,18,Low
P220_Exp6,C2,19,F,1,6,21,4,4,8,1,1797.81794538394,496,0,843,570,0,0,NA,12,5,539,810,0,66,0,65,18,Low
P220_Exp6,C2,19,F,1,6,22,3,3,7,1,1263.80952179716,324,0,681,481,0,0,NA,10,5,380,809,0,53,0,53,18,Low
P220_Exp6,C2,19,F,1,6,23,1,1,5,1,1566.30577803116,266,0,1199,603,0,0,NA,5,3,470,813,0,61,0,61,18,Low
P220_Exp6,C2,19,F,1,6,24,2,2,6,1,392.008852822983,0,0,249,90,0,0,NA,2,5,118,811,0,60,0,60,18,Low
P220_Exp6,C2,19,F,2,7,25,5,1,9,2,4416.81203534972,1150,0,2838,240,0,367,256,17,5,1325,809,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,7,26,6,2,10,1,921.757186657487,324,344,507,204,0,170,217,7,5,276,812,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,7,27,7,3,11,1,823.54208970537,363,0,326,583,0,220,694,8,5,247,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,7,28,8,4,12,1,942.443057183482,319,0,546,330,0,187,256,5,3,283,811,0,51,0,51,18,Low
P220_Exp6,C2,19,F,2,8,29,6,2,10,1,1014.29830166853,298,0,557,606,0,0,NA,8,2,304,809,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,8,30,8,4,12,1,1759.81853641679,444,0,893,626,0,0,NA,13,5,528,811,0,47,0,45,18,Low
P220_Exp6,C2,19,F,2,8,31,5,1,9,1,842.167493097804,314,246,443,243,0,216,594,4,3,252,811,0,51,0,51,18,Low
P220_Exp6,C2,19,F,2,8,32,7,3,11,1,738.356292982644,271,0,330,207,0,193,407,8,5,222,812,0,131,0,126,18,Low
P220_Exp6,C2,19,F,2,9,33,8,4,12,1,1058.0356859864,183,0,613,77,0,453,97,5,2,318,811,0,70,0,70,18,Low
P220_Exp6,C2,19,F,2,9,34,6,2,10,1,703.48471296893,304,167,350,330,0,0,NA,3,4,211,812,0,78,0,78,18,Low
P220_Exp6,C2,19,F,2,9,35,5,1,9,1,973.947134800255,263,0,630,547,0,0,NA,3,5,292,812,0,116,0,116,18,Low
P220_Exp6,C2,19,F,2,9,36,7,3,11,1,799.795100338088,303,0,315,456,0,160,463,7,5,240,813,0,54,0,54,18,Low
P220_Exp6,C2,19,F,2,10,37,5,1,9,1,1076.01541999611,440,487,497,384,0,0,NA,6,4,323,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,10,38,8,4,12,1,1171.83257512261,330,0,696,353,0,267,314,5,4,352,812,0,47,0,42,18,Low
P220_Exp6,C2,19,F,2,10,39,6,2,10,1,773.600966662343,290,333,426,398,0,0,NA,5,8,232,811,0,53,0,53,18,Low
P220_Exp6,C2,19,F,2,10,40,7,3,11,1,311.444769005902,0,0,277,320,0,0,NA,2,3,94,810,0,58,0,58,18,Low
P220_Exp6,C2,19,F,2,11,41,8,4,12,1,984.102466734839,373,0,493,456,0,0,NA,5,3,295,813,0,73,0,73,18,Low
P220_Exp6,C2,19,F,2,11,42,6,2,10,1,826.278713648207,390,123,329,213,0,246,233,4,3,248,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,11,43,7,3,11,1,674.1395074514,207,0,260,450,0,340,223,4,6,203,811,0,0,0,0,18,Low
P220_Exp6,C2,19,F,2,11,44,5,1,9,1,697.970714561961,173,223,456,64,0,253,283,3,4,209,814,0,45,0,45,18,Low
P220_Exp6,C2,19,F,2,12,45,7,3,11,1,732.018228462039,316,0,322,223,0,0,NA,5,2,220,814,0,125,0,120,18,Low
P220_Exp6,C2,19,F,2,12,46,6,2,10,1,734.2154362359,303,259,310,360,0,0,NA,5,4,220,813,0,58,0,57,18,Low
P220_Exp6,C2,19,F,2,12,47,5,1,9,1,762.312468361415,294,0,383,619,0,0,NA,4,2,229,810,0,110,0,85,18,Low
P220_Exp6,C2,19,F,2,12,48,8,4,12,1,293.892764548218,0,447,287,220,0,0,NA,1,3,88,811,0,68,0,68,18,Low
P220_Exp6,C2,19,F,3,13,49,10,2,14,1,1047.69229794147,490,0,493,493,0,0,NA,6,5,314,809,0,52,0,51,18,Low
P220_Exp6,C2,19,F,3,13,50,12,4,16,1,791.79682936774,296,0,423,193,0,462,210,3,3,238,811,0,86,0,83,18,Low
P220_Exp6,C2,19,F,3,13,51,11,3,15,1,1361.98477379367,338,271,724,0,0,117,340,7,3,408,810,0,61,0,56,18,Low
P220_Exp6,C2,19,F,3,13,52,9,1,13,1,1012.41019415102,167,0,780,570,0,120,777,3,7,304,810,0,0,0,0,18,Low
P220_Exp6,C2,19,F,3,14,53,10,2,14,1,796.324061431733,407,0,330,174,0,747,197,3,3,238,810,0,54,0,54,18,Low
P220_Exp6,C2,19,F,3,14,54,11,3,15,1,1373.50721027724,464,0,435,190,0,220,230,13,3,412,812,0,45,0,44,18,Low
P220_Exp6,C2,19,F,3,14,55,12,4,16,1,728.283971369819,323,0,330,183,0,663,203,4,2,219,810,0,124,0,123,18,Low
P220_Exp6,C2,19,F,3,14,56,9,1,13,1,1180.09979953604,374,0,383,147,0,616,167,8,2,354,809,0,0,0,0,18,Low
P220_Exp6,C2,19,F,3,15,57,10,2,14,1,733.456872816532,377,0,284,327,0,204,206,5,4,220,814,0,155,0,122,18,Low
P220_Exp6,C2,19,F,3,15,58,12,4,16,1,889.630984402174,297,0,383,569,0,223,207,6,5,266,812,0,0,0,0,18,Low
P220_Exp6,C2,19,F,3,15,59,11,3,15,2,2030.7536643013,400,180,1360,244,0,317,680,6,5,609,810,0,61,0,56,18,Low
P220_Exp6,C2,19,F,3,15,60,9,1,13,1,263.431296581985,0,371,253,0,0,227,763,1,6,79,810,0,67,0,66,18,Low
P220_Exp6,C2,19,F,3,16,61,11,3,15,1,1133.61703746159,429,0,626,157,0,239,143,8,4,340,813,0,87,0,86,18,Low
P220_Exp6,C2,19,F,3,16,62,9,1,13,1,1065.72787525874,192,180,514,377,0,87,706,9,4,320,814,0,56,0,55,18,Low
P220_Exp6,C2,19,F,3,16,63,12,4,16,1,815.493106974827,179,0,411,271,0,0,NA,6,3,245,814,0,105,0,102,18,Low
P220_Exp6,C2,19,F,3,16,64,10,2,14,1,472.324811240469,0,175,343,203,0,0,NA,4,5,142,811,0,63,0,58,18,Low
P220_Exp6,C2,19,F,3,17,65,9,1,13,1,1276.07210850147,444,250,614,0,0,206,300,6,5,383,811,0,178,0,178,18,Low
P220_Exp6,C2,19,F,3,17,66,12,4,16,1,827.850174518971,280,0,360,444,0,33,670,5,3,248,810,0,168,0,160,18,Low
P220_Exp6,C2,19,F,3,17,67,11,3,15,1,1131.72591138573,280,0,613,227,0,547,426,6,4,340,814,0,128,0,123,18,Low
P220_Exp6,C2,19,F,3,17,68,10,2,14,1,375.805841571491,0,166,236,0,0,270,443,3,3,113,810,0,253,0,248,18,Low
P220_Exp6,C2,19,F,3,18,69,12,4,16,1,776.244317188684,290,190,353,442,0,0,NA,5,5,233,810,0,51,0,51,18,Low
P220_Exp6,C2,19,F,3,18,70,10,2,14,1,1084.07858994724,316,294,567,220,0,153,236,6,5,325,814,0,50,0,50,18,Low
P220_Exp6,C2,19,F,3,18,71,11,3,15,1,1024.22512882549,156,0,531,350,0,64,503,7,5,307,811,0,123,0,116,18,Low
P220_Exp6,C2,19,F,3,18,72,9,1,13,1,225.992131829116,0,212,160,337,0,173,250,1,7,68,810,0,74,0,74,18,Low
P221_Exp6,C2,18,F,1,1,1,3,3,7,1,6611.7712863379,2322,193,2937,97,540,553,100,20,3,1984,810,0,0,0,0,21,Low
P221_Exp6,C2,18,F,1,1,2,1,1,5,3,6889.63551223787,1296,390,4582,450,227,0,NA,19,4,2067,812,1,22,0,0,21,Low
P221_Exp6,C2,18,F,1,1,3,2,2,6,2,5832.09366220763,860,333,3712,197,660,237,203,14,3,1750,814,0,0,0,0,21,Low
P221_Exp6,C2,18,F,1,1,4,4,4,8,1,2205.55257556771,524,0,1120,540,330,126,373,5,6,662,811,0,0,0,0,21,Low
P221_Exp6,C2,18,F,1,2,5,3,3,7,1,2218.12516809587,619,360,1463,237,0,163,247,6,4,665,814,0,1,0,0,21,Low
P221_Exp6,C2,18,F,1,2,6,2,2,6,2,4705.99041728565,1371,207,2383,0,0,0,NA,14,1,1412,812,0,0,0,0,21,Low
P221_Exp6,C2,18,F,1,2,7,4,4,8,1,1647.87836180403,333,0,1030,460,0,0,NA,5,2,494,810,0,158,0,150,21,Low
P221_Exp6,C2,18,F,1,2,8,1,1,5,2,4207.06155230801,489,259,2544,327,367,0,NA,15,5,1263,811,1,87,0,56,21,Low
P221_Exp6,C2,18,F,1,3,9,2,2,6,2,7021.67263686715,1246,84,4728,360,0,0,NA,16,3,2107,813,124,43,116,43,21,Low
P221_Exp6,C2,18,F,1,3,10,4,4,8,1,1453.90678272815,430,0,773,320,0,0,NA,4,2,436,813,0,58,0,54,21,Low
