subj,age,sex,phase,block,trial,cue,resp,out,numResp,RT,AOI_cue_p1,AOI_cue_p2,AOI_resp_p1,AOI_resp_p2,AOI_out_p1,AOI_out_p2,tOutFix,nFix_p1,nFix_p2,samples_p1,samples_p2,raw_NA_p1,raw_NA_p2,post_interp_NA_p1,post_interp_NA_p2,ICU,ICU_medSplit
P136_Exp5,20,F,2,8,30,7,3,11,1,2514.46613333337,356,0,800,874,0,697,230,13,12,755,789,395,217,321,188,23,High
P136_Exp5,20,F,2,8,31,5,1,9,1,938.28181333356,256,94,514,642,0,829,660,8,22,281,792,4,107,0,102,23,High
P136_Exp5,20,F,2,8,32,6,2,10,1,376.994560000639,0,157,304,156,0,180,337,2,7,113,786,15,586,0,473,23,High
P136_Exp5,20,F,2,9,33,5,1,9,1,2310.71061333387,14,86,691,497,16,475,336,19,26,693,790,391,306,261,112,23,High
P136_Exp5,20,F,2,9,34,6,2,10,1,911.575893333065,65,51,443,572,120,227,286,9,28,274,795,37,274,0,106,23,High
P136_Exp5,20,F,2,9,35,7,3,11,2,2398.03818666678,191,52,1057,715,190,71,310,31,31,719,790,202,222,77,148,23,High
P136_Exp5,20,F,2,9,36,8,4,12,1,442.514773333642,0,0,427,720,0,344,350,1,23,133,786,2,306,0,255,23,High
P136_Exp5,20,F,2,10,37,5,1,9,1,1309.20106666599,294,0,624,20,80,0,NA,16,2,393,791,55,742,0,726,23,High
P136_Exp5,20,F,2,10,38,7,3,11,2,3100.32597333338,124,167,743,1136,104,428,450,31,23,931,788,398,83,179,67,23,High
P136_Exp5,20,F,2,10,39,8,4,12,1,804.745386667491,190,0,437,1817,0,121,330,9,10,242,786,2,115,0,111,23,High
P136_Exp5,20,F,2,10,40,6,2,10,1,304.44245333365,0,0,300,2377,0,0,NA,1,2,92,792,0,79,0,57,23,High
P136_Exp5,20,F,2,11,41,8,4,12,1,1587.49184000044,162,0,917,1370,130,144,503,11,24,476,792,66,183,38,92,23,High
P136_Exp5,20,F,2,11,42,7,3,11,1,1919.17781333359,300,0,804,0,0,27,217,15,3,575,793,206,780,143,708,23,High
P136_Exp5,20,F,2,11,43,5,1,9,1,1197.39605333325,NA,NA,NA,NA,NA,NA,NA,NA,NA,359,790,359,790,359,790,23,High
P136_Exp5,20,F,2,11,44,6,2,10,1,491.128319999916,NA,NA,NA,NA,NA,NA,NA,NA,NA,147,786,147,786,147,786,23,High
P136_Exp5,20,F,2,12,45,8,4,12,1,1084.08746666646,0,166,711,1070,0,110,260,8,17,325,794,8,252,0,239,23,High
P136_Exp5,20,F,2,12,46,6,2,10,1,884.809386667257,204,0,522,179,0,123,280,6,4,265,788,52,643,0,550,23,High
P136_Exp5,20,F,2,12,47,7,3,11,1,1486.14741333404,54,0,677,781,0,306,290,13,34,446,787,157,204,99,130,23,High
P136_Exp5,20,F,2,12,48,5,1,9,1,238.564693333501,0,0,223,1491,0,10,1023,1,19,72,792,40,220,0,103,23,High
P136_Exp5,20,F,3,13,49,12,4,16,1,1551.25247999968,228,128,714,1082,0,670,203,14,27,465,793,120,39,41,0,23,High
P136_Exp5,20,F,3,13,50,9,1,13,1,1491.58869333314,179,0,834,559,0,266,433,14,11,448,786,15,445,0,377,23,High
P136_Exp5,20,F,3,13,51,10,2,14,1,1067.92106666671,243,297,697,230,0,527,80,7,20,320,794,6,270,0,149,23,High
P136_Exp5,20,F,3,13,52,11,3,15,1,821.31754666716,86,10,446,140,0,1318,204,10,19,247,792,2,165,0,137,23,High
P136_Exp5,20,F,3,14,53,12,4,16,1,1167.8208000003,93,0,483,172,0,949,274,14,14,351,788,47,335,0,269,23,High
P136_Exp5,20,F,3,14,54,9,1,13,1,1238.8842666669,91,0,687,190,0,2096,453,17,12,372,791,13,65,0,49,23,High
P136_Exp5,20,F,3,14,55,10,2,14,1,1169.58591999992,0,0,813,466,0,100,270,3,8,351,793,92,543,71,511,23,High
P136_Exp5,20,F,3,14,56,11,3,15,1,1206.98154666661,198,41,649,237,0,501,289,9,24,362,791,53,271,49,251,23,High
P136_Exp5,20,F,3,15,57,12,4,16,1,1188.6924800001,130,0,605,696,0,0,NA,11,22,357,792,53,236,48,231,23,High
P136_Exp5,20,F,3,15,58,10,2,14,1,1210.40810666727,228,93,690,221,0,187,117,10,21,363,786,30,390,29,382,23,High
P136_Exp5,20,F,3,15,59,11,3,15,1,855.115946666047,152,0,376,296,0,0,NA,15,15,257,792,0,518,0,515,23,High
P136_Exp5,20,F,3,15,60,9,1,13,1,505.196799998885,NA,390,NA,30,NA,273,1203,NA,30,151,787,151,271,151,266,23,High
P136_Exp5,20,F,3,16,61,12,4,16,1,1030.17344,188,0,513,189,0,0,NA,8,6,309,790,0,682,0,658,23,High
P136_Exp5,20,F,3,16,62,10,2,14,1,1104.58794666738,0,64,164,566,0,0,NA,10,28,331,792,205,318,199,253,23,High
P136_Exp5,20,F,3,16,63,11,3,15,1,944.643413333324,67,28,450,432,0,304,1223,12,31,284,790,0,238,0,216,23,High
P136_Exp5,20,F,3,16,64,9,1,13,1,286.359893332701,17,83,0,10,0,612,966,2,25,86,787,0,170,0,137,23,High
P136_Exp5,20,F,3,17,65,11,3,15,2,4159.16842666593,630,10,2314,342,0,865,250,23,15,1248,791,241,256,192,218,23,High
P136_Exp5,20,F,3,17,66,12,4,16,1,1389.74378666717,96,0,579,709,0,0,NA,13,9,417,792,49,489,0,430,23,High
P136_Exp5,20,F,3,17,67,9,1,13,1,857.387519999975,49,0,445,60,0,0,NA,7,4,257,786,28,766,0,740,23,High
P136_Exp5,20,F,3,17,68,10,2,14,1,236.140800001522,0,17,230,376,0,506,620,1,15,71,787,0,228,0,203,23,High
P136_Exp5,20,F,3,18,69,11,3,15,1,2203.90229333498,223,0,1535,813,0,273,320,10,17,662,792,2,314,0,289,23,High
P136_Exp5,20,F,3,18,70,10,2,14,1,1463.81525333345,0,0,922,417,0,0,NA,8,24,439,794,195,149,105,100,23,High
P136_Exp5,20,F,3,18,71,12,4,16,1,1000.12117333426,273,0,540,1283,0,140,1053,5,25,301,788,12,203,0,76,23,High
P136_Exp5,20,F,3,18,72,9,1,13,1,285.819306665871,0,873,207,149,0,160,2459,3,43,86,787,53,403,0,133,23,High
P137_Exp5,17,F,1,1,1,4,4,8,4,6579.92831999945,427,571,4787,486,0,967,287,37,13,1974,795,93,32,66,28,26,High
P137_Exp5,17,F,1,1,2,1,1,5,4,5228.22015999918,381,1199,3792,183,0,765,214,24,9,1569,790,83,49,83,48,26,High
P137_Exp5,17,F,1,1,3,2,2,6,1,2110.95424000087,423,660,859,437,0,854,330,17,15,633,795,88,67,66,67,26,High
P137_Exp5,17,F,1,1,4,3,3,7,1,2054.2186666662,346,424,1107,838,0,689,230,21,18,617,787,47,50,47,48,26,High
P137_Exp5,17,F,1,2,5,1,1,5,4,6675.59466666717,644,386,4483,1019,0,263,217,37,21,2003,786,159,47,159,47,26,High
P137_Exp5,17,F,1,2,6,3,3,7,3,5636.2325333339,204,566,3689,975,0,433,260,37,17,1691,788,287,84,254,68,26,High
P137_Exp5,17,F,1,2,7,4,4,8,1,1965.89994666647,200,0,1110,100,150,898,234,22,15,590,789,0,291,0,280,26,High
P137_Exp5,17,F,1,2,8,2,2,6,3,5821.00480000008,764,210,3782,972,0,451,253,35,18,1746,788,83,110,78,106,26,High
P137_Exp5,17,F,1,3,9,3,3,7,2,5362.00319999989,777,586,3444,857,0,236,267,31,19,1609,790,111,5,108,0,26,High
P137_Exp5,17,F,1,3,10,1,1,5,2,5589.8564266663,1113,888,2812,367,0,690,240,48,12,1677,787,122,47,100,42,26,High
P137_Exp5,17,F,1,3,11,2,2,6,3,6274.70293333317,925,414,3942,909,0,190,284,36,23,1882,787,176,114,173,111,26,High
P137_Exp5,17,F,1,3,12,4,4,8,1,1067.23029333261,206,687,673,620,0,679,247,9,14,320,788,0,54,0,42,26,High
P137_Exp5,17,F,1,4,13,1,1,5,1,4164.53802666729,1622,283,1800,257,0,440,303,17,12,1250,794,98,168,87,121,26,High
P137_Exp5,17,F,1,4,14,4,4,8,1,1712.4437333332,260,610,1208,1080,0,196,367,8,10,514,795,0,73,0,67,26,High
P137_Exp5,17,F,1,4,15,2,2,6,2,4822.88554666775,1435,804,2198,627,0,373,327,24,16,1448,786,124,67,115,67,26,High
P137_Exp5,17,F,1,4,16,3,3,7,1,2155.35701333283,504,714,1119,1152,0,223,1317,9,14,647,792,51,64,48,57,26,High
P137_Exp5,17,F,1,5,17,1,1,5,1,4686.93845333291,1286,296,2514,267,0,540,420,18,8,1406,788,55,218,46,186,26,High
P137_Exp5,17,F,1,5,18,4,4,8,1,1319.74016000095,281,0,788,1528,0,384,1806,7,8,396,787,0,54,0,54,26,High
P137_Exp5,17,F,1,5,19,3,3,7,1,1047.76618666801,303,213,538,1895,0,0,NA,9,7,315,789,24,61,0,51,26,High
P137_Exp5,17,F,1,5,20,2,2,6,1,641.483093333591,408,634,93,501,0,766,447,6,21,192,786,0,38,0,33,26,High
P137_Exp5,17,F,1,6,21,4,4,8,1,1443.13557333408,243,0,548,1687,0,339,437,7,18,433,786,23,51,0,46,26,High
P137_Exp5,17,F,1,6,22,1,1,5,1,5599.67530666654,1780,464,2511,1609,0,0,NA,32,12,1680,794,192,45,186,39,26,High
P137_Exp5,17,F,1,6,23,3,3,7,1,1392.97365333368,409,941,770,337,0,329,473,6,10,418,790,0,222,0,193,26,High
P137_Exp5,17,F,1,6,24,2,2,6,1,765.658880000046,87,226,587,573,0,479,387,5,9,230,794,0,316,0,289,26,High
P137_Exp5,17,F,2,7,25,8,4,12,1,4496.60928000048,1390,769,2128,298,0,708,410,20,13,1349,790,99,66,99,64,26,High
P137_Exp5,17,F,2,7,26,7,3,11,1,1328.12159999958,367,717,574,617,0,797,284,6,18,399,795,56,24,56,0,26,High
P137_Exp5,17,F,2,7,27,5,1,9,1,1486.82197333255,296,363,970,430,0,1176,274,6,18,446,787,0,49,0,49,26,High
P137_Exp5,17,F,2,7,28,6,2,10,1,848.136533333673,204,466,526,127,0,1208,207,6,19,255,789,0,109,0,96,26,High
P137_Exp5,17,F,2,8,29,7,3,11,1,5595.0301866651,1514,400,2620,464,0,1148,200,31,9,1679,795,150,69,119,41,26,High
P137_Exp5,17,F,2,8,30,5,1,9,1,3972.80298666738,1289,0,1883,193,33,1713,3,19,17,1192,791,67,144,43,112,26,High
P137_Exp5,17,F,2,8,31,8,4,12,1,1505.72031999945,356,311,824,646,0,902,220,7,12,452,787,28,121,0,85,26,High
P137_Exp5,17,F,2,8,32,6,2,10,1,2755.45301333295,777,409,1297,244,0,810,214,19,12,827,791,88,204,79,139,26,High
P137_Exp5,17,F,2,9,33,5,1,9,1,1838.96576000006,293,156,918,853,0,822,64,10,16,552,791,48,64,46,49,26,High
P137_Exp5,17,F,2,9,34,6,2,10,2,6986.82538666617,1471,406,4155,929,0,592,214,33,14,2097,787,233,143,160,64,26,High
P137_Exp5,17,F,2,9,35,8,4,12,1,2885.62645333332,204,0,1333,500,74,1461,190,15,13,866,788,225,110,120,77,26,High
P137_Exp5,17,F,2,9,36,7,3,11,1,1230.71146666734,190,136,506,320,57,1513,3,8,12,369,789,8,103,0,75,26,High
P137_Exp5,17,F,2,10,37,6,2,10,3,6744.81792000006,2141,598,3158,720,0,570,907,26,8,2023,785,149,111,147,93,26,High
P137_Exp5,17,F,2,10,38,5,1,9,1,1478.61034666676,396,250,971,1566,0,0,NA,6,6,443,795,0,56,0,35,26,High
P137_Exp5,17,F,2,10,39,8,4,12,1,1447.28661333284,184,0,474,1202,0,0,NA,6,13,434,790,55,313,55,312,26,High
P137_Exp5,17,F,2,10,40,7,3,11,1,1704.97578666618,590,0,742,1229,0,736,257,8,10,511,787,43,69,36,65,26,High
P137_Exp5,17,F,2,11,41,5,1,9,1,2350.12479999932,1401,0,556,1769,0,240,260,8,18,705,789,58,46,58,41,26,High
P137_Exp5,17,F,2,11,42,8,4,12,1,1581.6704000008,503,0,666,1606,0,230,456,7,8,474,795,5,80,0,79,26,High
P137_Exp5,17,F,2,11,43,6,2,10,1,2209.35637333241,461,0,1180,1390,0,613,263,8,8,663,791,41,96,41,92,26,High
P137_Exp5,17,F,2,11,44,7,3,11,1,908.237653333345,200,0,564,1045,0,849,404,6,11,272,786,0,95,0,95,26,High
P137_Exp5,17,F,2,12,45,6,2,10,1,3387.90528000027,1577,714,1029,564,0,671,217,11,15,1017,787,101,80,101,80,26,High
P137_Exp5,17,F,2,12,46,8,4,12,1,1049.93493333313,174,197,584,476,0,810,1770,5,11,315,794,0,186,0,171,26,High
P137_Exp5,17,F,2,12,47,5,1,9,1,1116.01237333343,316,0,674,2149,0,0,NA,4,10,334,790,0,73,0,63,26,High
P137_Exp5,17,F,2,12,48,7,3,11,1,707.022506667272,287,26,323,756,0,1282,334,4,8,212,792,0,109,0,107,26,High
P137_Exp5,17,F,3,13,49,11,3,15,1,2064.15317333449,983,229,767,204,0,1353,230,8,10,619,794,46,115,41,104,26,High
P137_Exp5,17,F,3,13,50,12,4,16,1,1272.38528000089,273,544,337,160,0,1261,260,6,12,382,792,0,60,0,43,26,High
P137_Exp5,17,F,3,13,51,9,1,13,1,1744.78634666593,590,0,982,533,0,1459,290,6,19,523,790,2,109,0,92,26,High
P137_Exp5,17,F,3,13,52,10,2,14,1,904.376319998846,297,0,492,99,0,1591,140,8,13,272,792,0,115,0,93,26,High
P137_Exp5,17,F,3,14,53,12,4,16,1,2283.97525333276,1081,0,813,360,0,1778,193,8,11,685,794,48,87,46,79,26,High
P137_Exp5,17,F,3,14,54,11,3,15,1,1386.52330666628,474,0,466,0,0,1474,13,8,16,416,787,0,101,0,93,26,High
P137_Exp5,17,F,3,14,55,9,1,13,1,1648.90154666682,302,359,648,233,103,1446,7,18,17,495,789,52,57,51,44,26,High
P137_Exp5,17,F,3,14,56,10,2,14,1,1235.53791999984,297,0,408,0,190,1157,150,13,13,370,788,3,187,0,135,26,High
P137_Exp5,17,F,3,15,57,9,1,13,1,1105.57397333287,590,367,402,437,0,1003,196,4,12,331,792,0,131,0,117,26,High
P137_Exp5,17,F,3,15,58,10,2,14,1,1105.64863999934,340,610,602,446,0,952,53,12,10,332,792,0,122,0,85,26,High
P137_Exp5,17,F,3,15,59,11,3,15,1,785.688746667802,414,217,297,876,0,1007,287,6,13,235,788,0,62,0,41,26,High
P137_Exp5,17,F,3,15,60,12,4,16,1,472.111360000781,247,220,160,870,0,1020,446,3,12,142,786,0,54,0,49,26,High
P137_Exp5,17,F,3,16,61,10,2,14,1,1366.41322666765,500,1163,605,513,0,256,297,10,9,410,793,0,104,0,98,26,High
P137_Exp5,17,F,3,16,62,11,3,15,1,715.736746666153,280,0,291,210,0,1919,450,9,11,215,793,0,116,0,105,26,High
P137_Exp5,17,F,3,16,63,12,4,16,1,2146.16960000058,782,0,885,190,0,1711,230,8,8,643,790,34,162,29,150,26,High
P137_Exp5,17,F,3,16,64,9,1,13,1,1504.80938666624,270,0,770,243,0,1422,440,12,8,452,791,0,228,0,226,26,High
P137_Exp5,17,F,3,17,65,11,3,15,1,803.567786666463,207,200,229,326,0,1023,223,8,14,241,787,46,135,41,104,26,High
P137_Exp5,17,F,3,17,66,10,2,14,1,1248.35413333312,373,0,433,1222,0,870,390,16,17,375,789,0,55,0,39,26,High
P137_Exp5,17,F,3,17,67,9,1,13,1,915.023359999395,357,0,446,1081,0,1183,293,5,8,274,794,0,46,0,42,26,High
P137_Exp5,17,F,3,17,68,12,4,16,1,378.452479999396,97,940,199,827,0,336,347,3,9,114,794,4,65,0,45,26,High
P137_Exp5,17,F,3,18,69,10,2,14,1,1511.86346666691,234,290,1008,771,0,804,266,8,16,453,795,128,167,33,97,26,High
P137_Exp5,17,F,3,18,70,11,3,15,1,726.180266665324,299,153,312,1388,0,120,2473,5,16,218,791,6,234,0,187,26,High
P137_Exp5,17,F,3,18,71,12,4,16,1,821.63711999965,336,254,366,1518,0,417,1456,4,9,247,793,0,41,0,0,26,High
P137_Exp5,17,F,3,18,72,9,1,13,1,360.032426668113,150,0,0,223,0,1642,310,2,7,108,785,0,157,0,154,26,High
P138_Exp5,19,F,1,1,1,2,2,6,4,19171.2256,2333,0,13734,580,0,1562,260,106,19,5753,798,106,58,83,56,16,Low
P138_Exp5,19,F,1,1,2,1,1,5,4,7017.45919999996,244,0,5553,717,10,1484,240,49,13,2105,814,0,22,0,0,16,Low
P138_Exp5,19,F,1,1,3,3,3,7,2,4792.65749333331,396,339,3510,776,0,1209,237,33,9,1438,796,27,0,27,0,16,Low
P138_Exp5,19,F,1,1,4,4,4,8,1,1252.08746666669,187,0,579,1136,123,1230,230,5,10,376,803,0,0,0,0,16,Low
P138_Exp5,19,F,1,2,5,3,3,7,3,10854.99392,1838,469,7745,881,0,785,250,35,17,3257,792,40,0,38,0,16,Low
P138_Exp5,19,F,1,2,6,4,4,8,1,1734.77162666666,213,237,1224,1178,0,538,247,11,14,521,798,0,1,0,0,16,Low
P138_Exp5,19,F,1,2,7,2,2,6,1,1716.7509333334,154,361,1039,836,0,950,240,8,14,515,798,20,0,0,0,16,Low
P138_Exp5,19,F,1,2,8,1,1,5,1,1003.33055999999,146,210,551,896,86,1123,263,5,20,301,798,16,0,0,0,16,Low
P138_Exp5,19,F,1,3,9,4,4,8,1,1205.22154666662,293,220,699,1554,0,413,327,8,12,362,797,0,0,0,0,16,Low
P138_Exp5,19,F,1,3,10,1,1,5,1,2064.6314666667,260,220,1245,1716,0,220,244,10,9,620,799,59,0,0,0,16,Low
P138_Exp5,19,F,1,3,11,3,3,7,1,849.197653333249,387,0,404,1726,0,466,1123,3,10,255,793,0,0,0,0,16,Low
P138_Exp5,19,F,1,3,12,2,2,6,1,385.277013333393,40,216,297,1111,0,996,274,2,9,116,798,0,25,0,0,16,Low
P138_Exp5,19,F,1,4,13,3,3,7,1,3109.72586666674,1105,631,1076,666,167,980,244,14,13,933,796,0,0,0,0,16,Low
P138_Exp5,19,F,1,4,14,1,1,5,2,5116.98602666661,444,217,2114,574,0,1572,277,27,11,1535,794,520,0,467,0,16,Low
P138_Exp5,19,F,1,4,15,2,2,6,1,1211.65994666671,417,416,651,1411,0,636,1140,8,5,363,795,0,0,0,0,16,Low
P138_Exp5,19,F,1,4,16,4,4,8,1,406.007466666665,0,357,380,550,0,1043,277,2,13,122,797,0,10,0,0,16,Low
P138_Exp5,19,F,1,5,17,2,2,6,1,1732.40831999999,696,340,757,869,0,872,617,14,13,520,798,0,0,0,0,16,Low
P138_Exp5,19,F,1,5,18,4,4,8,1,1834.40170666665,596,690,770,1670,0,0,NA,13,9,551,798,0,0,0,0,16,Low
P138_Exp5,19,F,1,5,19,1,1,5,1,1028.33024000006,390,30,557,1407,0,800,300,3,14,308,796,0,0,0,0,16,Low
P138_Exp5,19,F,1,5,20,3,3,7,1,685.047893333376,190,147,377,970,0,543,944,7,17,206,793,0,0,0,0,16,Low
P138_Exp5,19,F,1,6,21,2,2,6,1,1340.00042666673,503,36,493,1452,0,761,669,6,13,402,796,0,34,0,34,16,Low
P138_Exp5,19,F,1,6,22,4,4,8,1,1198.05098666666,256,0,787,2015,0,0,NA,6,15,360,809,0,0,0,0,16,Low
P138_Exp5,19,F,1,6,23,1,1,5,1,1395.08608000006,254,0,836,1103,0,530,1174,11,15,418,795,0,12,0,0,16,Low
P138_Exp5,19,F,1,6,24,3,3,7,1,477.989119999961,30,157,284,996,0,440,820,10,17,144,795,0,15,0,0,16,Low
P138_Exp5,19,F,2,7,25,8,4,12,1,3000.61823999999,517,831,1949,786,127,763,237,13,12,900,808,0,0,0,0,16,Low
P138_Exp5,19,F,2,7,26,5,1,9,2,5048.8618666667,404,877,3203,477,0,930,270,25,9,1515,799,187,0,179,0,16,Low
P138_Exp5,19,F,2,7,27,6,2,10,2,2607.66165333325,430,603,1553,1112,0,365,1310,14,15,782,797,22,68,0,32,16,Low
P138_Exp5,19,F,2,7,28,7,3,11,1,1852.80426666668,1026,237,586,1220,0,783,276,7,11,556,792,0,0,0,0,16,Low
P138_Exp5,19,F,2,8,29,5,1,9,1,1845.55050666665,570,260,992,1452,0,427,277,13,18,554,800,0,0,0,0,16,Low
P138_Exp5,19,F,2,8,30,7,3,11,1,1533.8419200001,246,213,1139,1249,0,607,234,6,10,460,793,0,29,0,29,16,Low
P138_Exp5,19,F,2,8,31,6,2,10,2,9356.77909333333,3913,1269,3885,317,0,803,237,33,9,2808,797,148,0,123,0,16,Low
P138_Exp5,19,F,2,8,32,8,4,12,1,599.130453333373,90,643,224,740,0,283,777,9,9,179,809,0,84,0,84,16,Low
P138_Exp5,19,F,2,9,33,6,2,10,1,1137.1182933334,270,173,463,1303,0,670,933,9,12,341,793,0,29,0,29,16,Low
P138_Exp5,19,F,2,9,34,5,1,9,1,1000.83669333333,300,577,617,1002,0,637,1136,4,16,300,798,0,0,0,0,16,Low
P138_Exp5,19,F,2,9,35,8,4,12,1,1028.23978666675,380,800,491,828,0,233,1560,5,8,309,798,0,142,0,130,16,Low
P138_Exp5,19,F,2,9,36,7,3,11,1,693.293226666697,284,0,310,840,0,1203,987,2,6,208,810,0,48,0,27,16,Low
P138_Exp5,19,F,2,10,37,6,2,10,1,1481.61493333339,157,0,1022,1741,0,127,2533,18,18,445,799,0,36,0,36,16,Low
P138_Exp5,19,F,2,10,38,5,1,9,1,1249.62090666656,170,0,786,2005,0,0,NA,9,11,375,798,20,33,0,29,16,Low
P138_Exp5,19,F,2,10,39,7,3,11,1,761.979733333305,286,0,30,1682,0,216,1430,6,7,229,795,40,101,37,101,16,Low
P138_Exp5,19,F,2,10,40,8,4,12,1,695.403946666602,200,0,403,1276,0,326,2027,3,7,209,800,0,167,0,167,16,Low
P138_Exp5,19,F,2,11,41,7,3,11,1,1236.3571199999799,506,331,573,1386,0,170,1247,13,9,371,793,0,59,0,59,16,Low
P138_Exp5,19,F,2,11,42,6,2,10,1,1622.0949333333,593,0,545,1783,0,213,1826,19,9,486,797,0,36,0,36,16,Low
P138_Exp5,19,F,2,11,43,8,4,12,1,1303.73077333331,393,394,732,1304,0,692,1487,8,7,391,798,0,0,0,0,16,Low
P138_Exp5,19,F,2,11,44,5,1,9,1,792.083199999979,392,190,323,1115,0,607,617,3,10,237,791,0,0,0,0,16,Low
P138_Exp5,19,F,2,12,45,7,3,11,1,925.690880000047,170,0,432,894,0,1223,883,14,15,278,791,0,0,0,0,16,Low
P138_Exp5,19,F,2,12,46,8,4,12,1,876.111359999982,437,0,377,1089,0,1203,397,2,14,262,791,0,0,0,0,16,Low
P138_Exp5,19,F,2,12,47,6,2,10,1,917.536000000041,393,696,409,1538,0,0,NA,9,6,275,798,0,57,0,34,16,Low
P138_Exp5,19,F,2,12,48,5,1,9,1,732.265386666654,397,377,210,0,0,1789,316,4,9,220,794,0,58,0,48,16,Low
P138_Exp5,19,F,3,13,49,12,4,16,1,2979.1820800001,514,916,1682,760,120,643,250,17,11,894,795,0,0,0,0,16,Low
P138_Exp5,19,F,3,13,50,9,1,13,3,4119.06005333344,640,203,3002,1255,0,856,1010,18,9,1236,798,0,0,0,0,16,Low
P138_Exp5,19,F,3,13,51,10,2,14,2,4116.39381333339,457,180,2687,1292,0,667,277,45,21,1235,799,52,24,50,0,16,Low
P138_Exp5,19,F,3,13,52,11,3,15,1,1561.62687999995,403,133,979,814,0,1140,280,13,9,469,815,0,0,0,0,16,Low
P138_Exp5,19,F,3,14,53,10,2,14,2,3512.20138666667,753,577,2448,1050,0,350,303,12,13,1054,795,0,0,0,0,16,Low
P138_Exp5,19,F,3,14,54,12,4,16,1,1598.20074666663,353,194,893,1355,0,544,336,7,16,479,804,0,2,0,0,16,Low
P138_Exp5,19,F,3,14,55,11,3,15,1,968.830720000142,554,0,343,1582,0,547,1803,4,10,291,793,0,25,0,0,16,Low
P138_Exp5,19,F,3,14,56,9,1,13,1,327.218773333243,80,1040,190,576,0,460,290,2,18,98,800,0,28,0,28,16,Low
P138_Exp5,19,F,3,15,57,12,4,16,1,1321.5961599999,436,350,693,819,0,606,320,9,20,397,792,0,86,0,77,16,Low
P138_Exp5,19,F,3,15,58,10,2,14,1,984.948906666659,277,0,542,1186,0,497,230,11,16,295,803,0,25,0,0,16,Low
P138_Exp5,19,F,3,15,59,9,1,13,1,1099.35658666654,444,0,579,1690,0,214,1636,3,26,330,799,0,22,0,0,16,Low
P138_Exp5,19,F,3,15,60,11,3,15,1,562.725546666798,0,0,444,283,0,2043,526,9,13,168,800,0,7,0,0,16,Low
P138_Exp5,19,F,3,16,61,9,1,13,1,1831.35274666665,573,0,826,2105,0,0,NA,13,12,550,799,0,38,0,38,16,Low
P138_Exp5,19,F,3,16,62,12,4,16,1,1457.30645333333,277,0,918,1263,0,391,1256,13,21,437,791,0,0,0,0,16,Low
P138_Exp5,19,F,3,16,63,10,2,14,1,1258.31381333342,233,0,864,2013,0,296,2353,5,20,378,796,0,34,0,34,16,Low
P138_Exp5,19,F,3,16,64,11,3,15,1,371.648853333227,0,207,241,272,0,1325,800,6,11,111,792,0,169,0,99,16,Low
P138_Exp5,19,F,3,17,65,10,2,14,1,1171.29642666669,397,0,477,2099,0,0,NA,16,22,352,792,0,0,0,0,16,Low
P138_Exp5,19,F,3,17,66,12,4,16,1,1184.69162666656,441,0,619,1805,0,356,1633,7,16,355,793,0,0,0,0,16,Low
P138_Exp5,19,F,3,17,67,11,3,15,1,2020.43434666666,1097,0,590,1100,0,501,1216,15,17,606,798,0,56,0,55,16,Low
P138_Exp5,19,F,3,17,68,9,1,13,1,862.994773333412,280,384,479,1492,0,0,NA,5,25,259,799,0,0,0,0,16,Low
P138_Exp5,19,F,3,18,69,10,2,14,1,1323.58570666656,397,183,614,1547,0,293,2187,19,15,397,797,0,34,0,34,16,Low
P138_Exp5,19,F,3,18,70,11,3,15,1,962.303573333429,356,754,446,1240,0,340,1906,9,12,289,794,0,0,0,0,16,Low
P138_Exp5,19,F,3,18,71,9,1,13,1,1334.79424000006,474,0,750,1544,0,147,300,4,17,401,798,0,0,0,0,16,Low
P138_Exp5,19,F,3,18,72,12,4,16,1,484.714239999903,0,217,63,840,0,626,1247,5,11,145,798,29,150,27,148,16,Low
P139_Exp5,22,M,1,1,1,4,4,8,3,8057.22382528393,946,510,5076,357,217,1166,250,29,15,2418,786,96,34,57,34,24,High
P139_Exp5,22,M,1,1,2,2,2,6,2,3432.23870509973,740,227,1938,570,160,1308,247,14,10,1030,799,2,53,0,32,24,High
P139_Exp5,22,M,1,1,3,1,1,5,1,1545.97212450517,294,441,812,947,70,746,237,8,10,464,795,29,39,0,36,24,High
P139_Exp5,22,M,1,1,4,3,3,7,2,3527.02835890204,259,0,2174,467,13,837,226,11,15,1058,785,156,101,145,97,24,High
P139_Exp5,22,M,1,2,5,2,2,6,4,4918.58618069364,446,70,3416,827,0,827,216,15,14,1476,788,123,216,48,35,24,High
P139_Exp5,22,M,1,2,6,3,3,7,1,1381.40114746284,250,824,749,735,114,483,234,7,11,414,789,0,60,0,0,24,High
P139_Exp5,22,M,1,2,7,1,1,5,2,2522.79545127749,196,0,1759,1115,177,529,230,9,10,757,787,2,94,0,63,24,High
P139_Exp5,22,M,1,2,8,4,4,8,4,4201.71910406225,124,0,3090,97,0,298,363,13,12,1260,788,211,370,94,367,24,High
P139_Exp5,22,M,1,3,9,3,3,7,2,1968.92241119986,223,0,1149,1480,0,324,243,5,9,590,793,107,87,105,59,24,High
P139_Exp5,22,M,1,3,10,2,2,6,3,2637.23840857028,140,170,2056,1340,40,186,223,7,10,792,787,25,105,0,73,24,High
P139_Exp5,22,M,1,3,11,1,1,5,3,2056.43578170111,0,300,1616,920,107,304,660,8,11,617,786,8,162,0,131,24,High
